word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
pisala,4,4,3,NA,4,NA,6,Croatian,226081,pisa,write,4,"pisala, pisati, pisat, pisao",53,5.5,53,4.739375,3,25,7
olovka,22,22,6.2272727272727275,2,10,1,6,Croatian,226081,olovk,pen/pencil,4,"olovka, olovku, olovkom, olovke",71,6.25,71,6.581709956709957,5,33,7
tetu,91,91,6.241758241758242,1,22,9,4,Croatian,226081,tet,aunt,6,"tetu, teta, teti, tete, tetom, tetama",1166,4.5,1166,6.922475101418248,16,212,119
teta,724,724,6.439226519337017,13,114,102,4,Croatian,226081,tet,aunt,6,"tetu, teta, teti, tete, tetom, tetama",1166,4.5,1166,6.922475101418248,16,212,119
druge,38,38,8.368421052631579,NA,6,1,5,Croatian,226081,drug,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,8.823358669297475,8,98,35
radila,29,29,7.241379310344827,NA,12,NA,6,Croatian,226081,radi,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,7.2911792492725604,11,491,16
usta,100,100,7.58,1,53,NA,4,Croatian,226081,ust,mouth,3,"usta, ustima, ustati",106,5.333333333333333,106,8.06,1,56,0
drugi,128,128,7.28125,4,29,17,5,Croatian,226081,drug,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,8.823358669297475,8,98,35
drugoga,6,6,10.333333333333334,NA,3,NA,7,Croatian,226081,drug,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,8.823358669297475,8,98,35
bacim,8,8,8.25,NA,1,5,5,Croatian,226081,baci,throw,10,"bacio, baciti, bacila, baci, bacim, bacimo, bacili, baca, bacit, bac",316,5,316,6.111121954769977,9,125,46
čitati,75,75,6.786666666666667,4,37,2,6,Croatian,226081,čita,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.55955470942313,6,86,8
ovog,56,56,6.321428571428571,4,5,7,4,Croatian,226081,ov,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.58456807175497,51,569,489
ove,167,167,7,3,16,25,3,Croatian,226081,ov,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.58456807175497,51,569,489
bebe,33,33,6.666666666666667,1,15,1,4,Croatian,226081,beb,baby,7,"beba, bebom, bebu, bebe, bebi, bebama, bebo",302,4.428571428571429,302,5.340039164091424,14,107,53
bicikl,64,64,6.078125,7,33,5,6,Croatian,226081,bicikl,bicycle,4,"bicikl, biciklu, biciklom, bicikle",92,7,92,6.23953125,7,48,8
kupa,45,45,6.177777777777778,1,15,12,4,Croatian,226081,kup,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.761734968426239,1,147,22
sapuna,1,1,4,NA,NA,1,6,Croatian,226081,sapun,soap,3,"sapuna, sapun, sapunom",7,6,7,6.444444444444445,0,2,2
sapun,3,3,4,NA,NA,1,5,Croatian,226081,sapun,soap,3,"sapuna, sapun, sapunom",7,6,7,6.444444444444445,0,2,2
sapunom,3,3,11.333333333333334,NA,2,NA,7,Croatian,226081,sapun,soap,3,"sapuna, sapun, sapunom",7,6,7,6.444444444444445,0,2,2
prali,7,7,16.857142857142858,NA,NA,NA,5,Croatian,226081,pra,wash,13,"prali, prati, prala, pri, prao, pr, pre, prale, pro, prat, pratila, pratio, prima",50,4.384615384615385,50,11.024908424908425,2,9,2
ova,255,255,6.47843137254902,6,26,55,3,Croatian,226081,ov,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.58456807175497,51,569,489
moj,80,80,6.6375,2,12,10,3,Croatian,226081,moj,my,6,"moja, moje, moj, moju, mojoj, moji",267,4,267,6.808597826086957,3,47,23
dao,57,57,7.157894736842105,NA,21,2,3,Croatian,226081,da,yes,2,"da, dao",5057,2.5,5057,6.822847368421053,516,1035,998
loptom,29,29,7.413793103448276,NA,14,NA,6,Croatian,226081,lopt,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.526592146510477,5,142,15
pjevati,46,46,5.456521739130435,NA,29,NA,7,Croatian,226081,pjeva,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,5.072750192950862,7,107,9
raditi,85,85,6.047058823529412,NA,59,2,6,Croatian,226081,radi,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,7.2911792492725604,11,491,16
zvoni,21,21,4.380952380952381,1,12,2,5,Croatian,226081,zvon,bell,5,"zvoni, zvono, zvone, zvona, zvon",32,4.8,32,6.792857142857143,3,14,2
jau,1,1,5,NA,NA,1,3,Croatian,226081,ja,i,4,"ja, jau, jao, jaoj",1426,3,1426,4.533781564274043,27,102,377
jau,1,1,5,NA,NA,1,3,Croatian,226081,ja,ouch,5,"ja, jau, jao, jaoj, jaooj",1427,3.4,1427,5.827025251419234,27,102,377
auta,22,22,6.7727272727272725,NA,16,NA,4,Croatian,226081,aut,car,7,"auta, auto, autu, autom, auti, aute, autima",392,4.428571428571429,392,7.673831461697911,8,231,20
plesala,6,6,4.166666666666667,NA,5,NA,7,Croatian,226081,plesa,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
gledati,50,50,7,1,23,3,7,Croatian,226081,gleda,look,13,"gledao, gledaš, gleda, gledaj, gledati, gledala, gledaju, gledali, gledam, gledate, gledat, gledo, gledamo",579,6.3076923076923075,579,6.908322522261501,62,149,89
kuću,39,39,6.051282051282051,NA,26,2,4,Croatian,226081,kuć,house,5,"kuću, kući, kuća, kuće, kućom",164,4.2,164,7.643239603533721,7,89,3
bacimo,3,3,3.6666666666666665,NA,1,NA,6,Croatian,226081,baci,throw,10,"bacio, baciti, bacila, baci, bacim, bacimo, bacili, baca, bacit, bac",316,5,316,6.111121954769977,9,125,46
plakao,17,17,6.647058823529412,NA,11,NA,6,Croatian,226081,plaka,cry,6,"plakati, plakao, plakala, plaka, plakat, plakal",99,6.166666666666667,99,6.98400054466231,0,56,5
parku,54,54,7.5,NA,30,NA,5,Croatian,226081,park,park,3,"parku, park, parka",77,4.666666666666667,77,7.837037037037037,0,48,0
bacili,6,6,7,NA,3,NA,6,Croatian,226081,baci,throw,10,"bacio, baciti, bacila, baci, bacim, bacimo, bacili, baca, bacit, bac",316,5,316,6.111121954769977,9,125,46
nemam,71,71,4.197183098591549,7,6,28,5,Croatian,226081,nema,all gone,7,"nema, nemoj, nemamo, nemam, nemaš, nemate, nemaju",1174,5.285714285714286,1174,5.548312170667836,60,145,542
stolicu,61,61,6.704918032786885,1,36,2,7,Croatian,226081,stolic,chair,4,"stolicu, stolica, stolice, stolici",103,7,103,7.060045933317494,1,57,4
stolica,9,9,8.222222222222221,NA,3,2,7,Croatian,226081,stolic,chair,4,"stolicu, stolica, stolice, stolici",103,7,103,7.060045933317494,1,57,4
glavu,75,75,6.546666666666667,1,43,NA,5,Croatian,226081,glav,head,6,"glavu, glavi, glava, glavom, glave, glavama",151,5.5,151,7.00465834818776,3,88,1
past,32,32,5.71875,2,3,10,4,Croatian,226081,past,fall,2,"past, pasti",56,4.5,56,6.713541666666666,2,14,10
nos,56,56,4.928571428571429,2,41,1,3,Croatian,226081,nos,nose,6,"nos, nosa, nosu, nosi, nose, nosom",108,4,108,6.487962962962963,4,56,6
soka,56,56,4.696428571428571,6,30,12,4,Croatian,226081,sok,juice,3,"soka, sok, sokom",103,4,103,4.772883597883598,8,57,13
drugo,67,67,8.164179104477611,1,17,6,5,Croatian,226081,drug,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,8.823358669297475,8,98,35
stavili,10,10,6.2,NA,3,NA,7,Croatian,226081,stavi,put,9,"stavi, stavila, staviti, stavili, stavit, stavio, stavim, stavimo, stavite",525,6.444444444444445,525,6.634597916534333,1,151,42
jao,89,89,4.741573033707865,14,8,56,3,Croatian,226081,ja,i,4,"ja, jau, jao, jaoj",1426,3,1426,4.533781564274043,27,102,377
jao,89,89,4.741573033707865,14,8,56,3,Croatian,226081,ja,ouch,5,"ja, jau, jao, jaoj, jaooj",1427,3.4,1427,5.827025251419234,27,102,377
njezina,13,13,8,NA,NA,1,7,Croatian,226081,njezin,her,8,"njezina, njezine, njezinu, njezin, njezinoj, njezino, njezinog, njezinim",33,7.25,33,10.779166666666667,0,2,1
baki,27,27,6.518518518518518,NA,8,NA,4,Croatian,226081,bak,grandma,7,"baku, baka, bakom, bake, baki, bako, bak",365,4,365,6.314199137532622,7,78,54
vrti,33,33,4.9393939393939394,NA,15,7,4,Croatian,226081,vrt,garden,5,"vrti, vrt, vrte, vrtu, vrtim",51,4,51,6.467878787878788,0,26,7
ljudi,23,23,8.521739130434783,NA,1,7,5,Croatian,226081,ljud,people,3,"ljudi, ljudima, ljude",26,5.666666666666667,26,12.507246376811594,0,2,7
papira,10,10,4.2,1,6,3,6,Croatian,226081,papir,paper,6,"papira, papir, papirom, papiru, papiri, papire",53,6,53,7.326007326007326,2,25,5
ovoga,40,40,6.375,NA,18,5,5,Croatian,226081,ov,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.58456807175497,51,569,489
pjevamo,6,6,6,NA,3,NA,7,Croatian,226081,pjeva,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,5.072750192950862,7,107,9
pjevaj,50,50,4.64,2,18,5,6,Croatian,226081,pjeva,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,5.072750192950862,7,107,9
njegova,34,34,9.882352941176471,2,1,2,7,Croatian,226081,njegov,his,10,"njegova, njegov, njegovom, njegovoj, njegove, njegovo, njegovi, njegovu, njegovog, njegovih",81,7.3,81,10.506592782040352,2,10,3
bube,1,1,4,NA,NA,NA,4,Croatian,226081,bub,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
noći,11,11,5.909090909090909,NA,6,NA,4,Croatian,226081,noć,night,3,"noći, noć, noću",47,3.6666666666666665,47,9.373737373737374,1,22,4
mjesec,32,32,7.125,2,9,8,6,Croatian,226081,mjesec,moon,4,"mjesec, mjesecu, mjeseca, mjeseci",44,6.75,44,7.59375,2,15,8
zeko,67,67,3.925373134328358,15,15,15,4,Croatian,226081,zek,bunny,4,"zeko, zeki, zeku, zeke",71,4,71,4.856343283582089,15,16,16
skočiti,6,6,4.666666666666667,NA,6,NA,7,Croatian,226081,skoči,jump,8,"skočio, skočiti, skoči, skočit, skočila, skoče, skočili, skočivši",68,6.375,68,6.080741626794259,9,20,12
poslije,109,109,8.559633027522937,2,26,20,7,Croatian,226081,poslij,later,1,poslije,109,7,109,8.559633027522937,2,26,20
čitam,19,19,4.7368421052631575,NA,11,NA,5,Croatian,226081,čita,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.55955470942313,6,86,8
tvoje,70,70,6.571428571428571,3,11,2,5,Croatian,226081,tvoj,your,7,"tvoja, tvoj, tvoje, tvoju, tvojoj, tvoji, tvojom",456,5.142857142857143,456,7.1445636896605125,13,70,30
koka,31,31,5.935483870967742,1,12,6,4,Croatian,226081,kok,hen,5,"koka, koko, koki, koke, koku",53,4,53,6.433763440860215,2,15,9
oka,5,5,8.4,NA,3,NA,3,Croatian,226081,ok,eye,5,"oka, oko, okom, ok, oku",95,3,95,6.146829268292683,10,28,10
iz,209,209,8.535885167464114,1,1,31,2,Croatian,226081,iz,back (location),2,"iza, iz",306,2.5,306,8.360726088886697,5,6,48
ovim,29,29,8.89655172413793,NA,4,NA,4,Croatian,226081,ov,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.58456807175497,51,569,489
crvenom,6,6,7.333333333333333,NA,1,1,7,Croatian,226081,crven,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,5.786041097357875,12,74,11
crvena,34,34,5.588235294117647,2,15,NA,6,Croatian,226081,crven,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,5.786041097357875,12,74,11
krasno,140,140,3.6857142857142855,59,31,25,6,Croatian,226081,krasn,beautiful,6,"krasno, krasna, krasni, krasnu, krasnoj, krasne",164,6.166666666666667,164,5.668452380952381,60,38,30
zvono,2,2,4,1,NA,NA,5,Croatian,226081,zvon,bell,5,"zvoni, zvono, zvone, zvona, zvon",32,4.8,32,6.792857142857143,3,14,2
plavom,3,3,7.333333333333333,NA,3,NA,6,Croatian,226081,plav,blue,8,"plavom, plavo, plavu, plava, plave, plavi, plavim, plavog",111,5.375,111,6.0436090225563905,13,37,10
plavo,19,19,7.2631578947368425,2,4,2,5,Croatian,226081,plav,blue,8,"plavom, plavo, plavu, plava, plave, plavi, plavim, plavog",111,5.375,111,6.0436090225563905,13,37,10
toplo,10,10,6.9,NA,6,1,5,Croatian,226081,topl,warm,7,"toplo, toplom, toploj, topli, tople, toplu, topla",16,5.285714285714286,16,7.414285714285715,0,7,1
pliva,30,30,4.4,1,12,8,5,Croatian,226081,pliv,swim,8,"pliva, plivat, plivati, plivala, plivao, plivaju, plivali, plivate",71,6.5,71,5.807283834586466,4,33,9
plivat,4,4,4.5,NA,2,NA,6,Croatian,226081,pliva,swim,8,"pliva, plivat, plivati, plivala, plivao, plivaju, plivali, plivate",71,6.5,71,5.807283834586466,4,33,9
plivati,19,19,6.7368421052631575,NA,15,NA,7,Croatian,226081,pliva,swim,8,"pliva, plivat, plivati, plivala, plivao, plivaju, plivali, plivate",71,6.5,71,5.807283834586466,4,33,9
kuma,25,25,6.4,2,4,2,4,Croatian,226081,kum,godfather,4,"kuma, kum, kume, kumu",43,3.75,43,10.2875,2,4,6
bebi,14,14,5.357142857142857,NA,5,NA,4,Croatian,226081,beb,baby,7,"beba, bebom, bebu, bebe, bebi, bebama, bebo",302,4.428571428571429,302,5.340039164091424,14,107,53
hoću,57,57,4.508771929824562,9,4,5,4,Croatian,226081,hoć,wanna,3,"hoće, hoću, hoćem",258,4.333333333333333,258,4.2757130922544455,22,27,35
kupila,76,76,7.065789473684211,NA,42,2,6,Croatian,226081,kupi,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.761734968426239,1,147,22
kruha,14,14,5.5,NA,3,3,5,Croatian,226081,kruh,bread,3,"kruha, kruh, kruhu",34,4.666666666666667,34,4.307017543859649,0,12,5
igračku,9,9,5.888888888888889,NA,3,NA,7,Croatian,226081,igračk,toy (object),5,"igračku, igračke, igračkama, igračka, igračaka",84,7.6,84,6.631292517006803,0,35,4
malu,75,75,7.746666666666667,1,18,8,4,Croatian,226081,mal,little (amount),8,"mali, male, malo, mala, malu, maloj, malom, malima",1999,4.5,1999,6.70236611253354,18,544,208
plakala,16,16,8.3125,NA,11,NA,7,Croatian,226081,plaka,cry,6,"plakati, plakao, plakala, plaka, plakat, plakal",99,6.166666666666667,99,6.98400054466231,0,56,5
pisati,25,25,4.52,3,11,3,6,Croatian,226081,pisa,write,4,"pisala, pisati, pisat, pisao",53,5.5,53,4.739375,3,25,7
stolu,31,31,8.96774193548387,NA,15,NA,5,Croatian,226081,stol,table,4,"stol, stolu, stola, stolom",95,5,95,6.909910366131564,0,55,3
noge,32,32,5.3125,NA,17,2,4,Croatian,226081,nog,leg,6,"noge, noga, nogom, nogu, nogama, nogi",129,4.5,129,5.0964340975116835,0,74,7
zatvorila,5,5,10.2,NA,3,NA,9,Croatian,226081,zatvori,close,9,"zatvoriti, zatvorili, zatvorila, zatvori, zatvorio, zatvorim, zatvorit, zatvorimo, zatvoru",67,8.222222222222221,67,7.0954050306991485,2,23,8
olovku,33,33,6.242424242424242,3,14,6,6,Croatian,226081,olovk,pen/pencil,4,"olovka, olovku, olovkom, olovke",71,6.25,71,6.581709956709957,5,33,7
dobiti,26,26,10.26923076923077,NA,9,NA,6,Croatian,226081,dobi,get,7,"dobiti, dobila, dobili, dobit, dobio, doba, dobilo",178,5.428571428571429,178,8.430394946523979,0,41,20
sutra,35,35,9,NA,9,5,5,Croatian,226081,sutr,tomorrow,1,sutra,35,5,35,9,0,9,5
miša,21,21,4.619047619047619,2,10,5,4,Croatian,226081,miš,mouse,6,"miša, mišo, miše, miš, miši, mišu",116,3.8333333333333335,116,5.9692210217420305,14,49,17
kupio,72,72,6.138888888888889,NA,37,1,5,Croatian,226081,kupi,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.761734968426239,1,147,22
kupit,55,55,6.909090909090909,NA,9,4,5,Croatian,226081,kupi,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.761734968426239,1,147,22
bombone,14,14,6.285714285714286,NA,9,1,7,Croatian,226081,bombon,candy,5,"bombone, bombonija, bombona, bomboni, bombon",34,7.2,34,4.410714285714286,2,24,2
dan,73,73,7.287671232876712,1,40,1,3,Croatian,226081,dan,day,6,"dan, dane, dana, danu, danije, dani",133,4.166666666666667,133,6.486720715683534,2,58,1
hoćem,5,5,3.4,1,NA,1,5,Croatian,226081,hoć,wanna,3,"hoće, hoću, hoćem",258,4.333333333333333,258,4.2757130922544455,22,27,35
njezine,1,1,15,NA,NA,NA,7,Croatian,226081,njezin,her,8,"njezina, njezine, njezinu, njezin, njezinoj, njezino, njezinog, njezinim",33,7.25,33,10.779166666666667,0,2,1
umoran,19,19,4.473684210526316,NA,10,2,6,Croatian,226081,umoran,tired,1,umoran,19,6,19,4.473684210526316,0,10,2
doma,112,112,6.366071428571429,4,56,9,4,Croatian,226081,dom,home,2,"doma, dom",113,3.5,113,5.183035714285714,4,57,9
spavanje,7,7,7.857142857142857,NA,4,NA,8,Croatian,226081,spavanj,nap,2,"spavanje, spavanja",10,8,10,7.261904761904762,0,6,0
spava,69,69,4.695652173913044,7,17,11,5,Croatian,226081,spav,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,7.918697715651647,11,80,18
spava,69,69,4.695652173913044,7,17,11,5,Croatian,226081,spav,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,7.918697715651647,11,80,18
uho,20,20,4.3,3,12,2,3,Croatian,226081,uh,ear,4,"uho, uh, uha, uhu",75,2.75,75,4.644767441860465,27,19,18
dobila,31,31,7.612903225806452,NA,10,5,6,Croatian,226081,dobi,get,7,"dobiti, dobila, dobili, dobit, dobio, doba, dobilo",178,5.428571428571429,178,8.430394946523979,0,41,20
teti,210,210,6.938095238095238,1,45,6,4,Croatian,226081,tet,aunt,6,"tetu, teta, teti, tete, tetom, tetama",1166,4.5,1166,6.922475101418248,16,212,119
spavala,5,5,6.2,NA,1,1,7,Croatian,226081,spava,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,7.918697715651647,11,80,18
spavala,5,5,6.2,NA,1,1,7,Croatian,226081,spava,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,7.918697715651647,11,80,18
svjetlo,11,11,7.636363636363637,NA,6,NA,7,Croatian,226081,svjetl,light (object),2,"svjetlo, svjetla",13,7,13,8.568181818181818,0,7,0
mene,112,112,6.482142857142857,1,53,1,4,Croatian,226081,men,me,2,"meni, mene",370,4,370,6.803086932447398,7,92,19
tatom,18,18,8.222222222222221,NA,2,NA,5,Croatian,226081,tat,daddy,5,"tata, tati, tatu, tatom, tate",487,4.2,487,7.011647377493229,14,124,80
papuču,1,1,4,NA,1,NA,6,Croatian,226081,papuč,slipper,2,"papuču, papuče",8,6,8,5.214285714285714,0,3,0
crvenu,19,19,6.157894736842105,NA,6,2,6,Croatian,226081,crven,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,5.786041097357875,12,74,11
neba,3,3,3.6666666666666665,NA,1,NA,4,Croatian,226081,neb,sky,4,"neba, nebo, nebu, nebom",10,4.25,10,5.666666666666667,1,5,0
plavu,14,14,7.5,NA,6,NA,5,Croatian,226081,plav,blue,8,"plavom, plavo, plavu, plava, plave, plavi, plavim, plavog",111,5.375,111,6.0436090225563905,13,37,10
plava,35,35,4.8,7,11,3,5,Croatian,226081,plav,blue,8,"plavom, plavo, plavu, plava, plave, plavi, plavim, plavog",111,5.375,111,6.0436090225563905,13,37,10
ovi,27,27,6.148148148148148,1,4,3,3,Croatian,226081,ov,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.58456807175497,51,569,489
park,18,18,6.611111111111111,NA,13,NA,4,Croatian,226081,park,park,3,"parku, park, parka",77,4.666666666666667,77,7.837037037037037,0,48,0
vodi,30,30,7.4,NA,12,NA,4,Croatian,226081,vod,water (beverage),6,"vodi, vodu, vode, voda, vodo, vodom",160,4.166666666666667,160,6.885052387226301,7,75,7
vodi,30,30,7.4,NA,12,NA,4,Croatian,226081,vod,water (not beverage),6,"vodi, vodu, vode, voda, vodo, vodom",160,4.166666666666667,160,6.885052387226301,7,75,7
sladoled,30,30,3.7333333333333334,4,18,1,8,Croatian,226081,sladoled,ice cream,4,"sladoled, sladoleda, sladoledu, sladoledom",40,9,40,3.5226190476190475,5,24,3
gotova,37,37,5.378378378378378,NA,10,6,6,Croatian,226081,gotov,finished,4,"gotovo, gotova, gotov, gotovi",173,5.75,173,6.6706103219864685,14,82,21
djevojčica,29,29,7.862068965517241,NA,13,3,10,Croatian,226081,djevojčic,girl,5,"djevojčica, djevojčicu, djevojčicom, djevojčici, djevojčice",39,10.2,39,7.672413793103448,1,14,6
spavamo,7,7,5.857142857142857,NA,2,1,7,Croatian,226081,spava,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,7.918697715651647,11,80,18
spavamo,7,7,5.857142857142857,NA,2,1,7,Croatian,226081,spava,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,7.918697715651647,11,80,18
stavit,120,120,7.683333333333334,NA,31,2,6,Croatian,226081,stavi,put,9,"stavi, stavila, staviti, stavili, stavit, stavio, stavim, stavimo, stavite",525,6.444444444444445,525,6.634597916534333,1,151,42
vruće,24,24,5.75,1,11,1,5,Croatian,226081,vruć,hot,3,"vruće, vruća, vruć",29,4.666666666666667,29,6.027777777777778,1,13,2
