"","word","wordcount","freq","mlu","solo","last","first","charactercount","language","totalcount"
"4330","detti",2,2.33024187910705e-05,7.5,NA,NA,NA,5,"Italian",85828
"4331","mercato",4,4.6604837582141e-05,12,NA,1,NA,7,"Italian",85828
"4332","legati",2,2.33024187910705e-05,8,NA,NA,NA,6,"Italian",85828
"4333","sportive",2,2.33024187910705e-05,4,NA,NA,1,8,"Italian",85828
"4334","partono",5,5.82560469776763e-05,12.8,NA,1,NA,7,"Italian",85828
"4335","tum",1,1.16512093955353e-05,4,NA,NA,NA,3,"Italian",85828
"4336","molta",1,1.16512093955353e-05,6,NA,NA,NA,5,"Italian",85828
"4337","abilità",1,1.16512093955353e-05,6,NA,1,NA,7,"Italian",85828
"4338","cuscino",1,1.16512093955353e-05,4,NA,NA,NA,7,"Italian",85828
"4339","domando",2,2.33024187910705e-05,11,NA,NA,NA,7,"Italian",85828
"4340","stanza",1,1.16512093955353e-05,23,NA,1,NA,6,"Italian",85828
"4341","scatoloni",1,1.16512093955353e-05,5,NA,1,NA,9,"Italian",85828
"4342","vederlo",1,1.16512093955353e-05,13,NA,NA,NA,7,"Italian",85828
"4343","mazzi",1,1.16512093955353e-05,3,NA,1,NA,5,"Italian",85828
"4344","asparagi",1,1.16512093955353e-05,3,NA,NA,NA,8,"Italian",85828
"4345","frigo",1,1.16512093955353e-05,12,NA,NA,NA,5,"Italian",85828
"4346","crudi",2,2.33024187910705e-05,9.5,NA,1,NA,5,"Italian",85828
"4347","cotti",1,1.16512093955353e-05,12,NA,1,NA,5,"Italian",85828
"4348","torone",1,1.16512093955353e-05,3,NA,NA,NA,6,"Italian",85828
"4349","tagliamo",1,1.16512093955353e-05,9,NA,NA,NA,8,"Italian",85828
"4350","fiammiferi",1,1.16512093955353e-05,5,NA,NA,NA,10,"Italian",85828
"4351","biancaneve",9,0.000104860884559817,10.2222222222222,NA,NA,NA,10,"Italian",85828
"4352","stupidaggine",1,1.16512093955353e-05,8,NA,1,NA,12,"Italian",85828
"4353","stupidina",1,1.16512093955353e-05,15,NA,1,NA,9,"Italian",85828
"4354","ahiahiahia",1,1.16512093955353e-05,8,NA,NA,1,10,"Italian",85828
"4355","piedino",1,1.16512093955353e-05,7,NA,NA,NA,7,"Italian",85828
"4356","bambi",13,0.000151465722141958,8.38461538461539,NA,6,1,5,"Italian",85828
"4357","promesso",1,1.16512093955353e-05,20,NA,NA,NA,8,"Italian",85828
"4358","comprartene",1,1.16512093955353e-05,20,NA,NA,NA,11,"Italian",85828
"4359","sparano",1,1.16512093955353e-05,9,NA,NA,NA,7,"Italian",85828
"4360","tubare",2,2.33024187910705e-05,4,NA,2,NA,6,"Italian",85828
"4361","tossaccia",1,1.16512093955353e-05,4,NA,1,NA,9,"Italian",85828
"4362","lampada",1,1.16512093955353e-05,8,NA,NA,NA,7,"Italian",85828
"4363","lampadina",1,1.16512093955353e-05,8,NA,1,NA,9,"Italian",85828
"4364","benzina",2,2.33024187910705e-05,3,NA,1,NA,7,"Italian",85828
"4365","bengina",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"4366","pompetta",1,1.16512093955353e-05,28,NA,NA,NA,8,"Italian",85828
"4367","dovere",1,1.16512093955353e-05,28,NA,NA,NA,6,"Italian",85828
"4368","gonfi",1,1.16512093955353e-05,10,NA,1,NA,5,"Italian",85828
"4369","pestato",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"4370","scalza",1,1.16512093955353e-05,12,NA,NA,NA,6,"Italian",85828
"4371","toglitele",1,1.16512093955353e-05,4,NA,NA,NA,9,"Italian",85828
"4372","canzoni",1,1.16512093955353e-05,9,NA,1,NA,7,"Italian",85828
"4373","registrato",1,1.16512093955353e-05,16,NA,NA,NA,10,"Italian",85828
"4374","arrampicare",1,1.16512093955353e-05,9,NA,NA,NA,11,"Italian",85828
"4375","pericoloso",1,1.16512093955353e-05,3,NA,NA,NA,10,"Italian",85828
"4376","darmi",2,2.33024187910705e-05,6,NA,NA,NA,5,"Italian",85828
"4377","soffio",5,5.82560469776763e-05,3.8,1,1,1,6,"Italian",85828
"4378","brodino",1,1.16512093955353e-05,3,NA,1,NA,7,"Italian",85828
"4379","delfino",2,2.33024187910705e-05,4.5,NA,1,NA,7,"Italian",85828
"4380","talmente",1,1.16512093955353e-05,13,NA,NA,NA,8,"Italian",85828
"4381","sfondato",1,1.16512093955353e-05,13,NA,NA,NA,8,"Italian",85828
"4382","um",1,1.16512093955353e-05,10,NA,NA,1,2,"Italian",85828
"4383","viaggiano",1,1.16512093955353e-05,5,NA,NA,NA,9,"Italian",85828
"4384","cascata",1,1.16512093955353e-05,8,NA,NA,NA,7,"Italian",85828
"4385","galleggiante",1,1.16512093955353e-05,19,NA,NA,NA,12,"Italian",85828
"4386","automobilina",1,1.16512093955353e-05,5,NA,1,NA,12,"Italian",85828
"4387","spinge",1,1.16512093955353e-05,8,NA,NA,NA,6,"Italian",85828
"4388","falciatrice",6,6.99072563732115e-05,5.16666666666667,NA,5,NA,11,"Italian",85828
"4389","oddio",1,1.16512093955353e-05,2,NA,NA,1,5,"Italian",85828
"4390","spingere",1,1.16512093955353e-05,18,NA,NA,NA,8,"Italian",85828
"4391","sudato",1,1.16512093955353e-05,18,NA,NA,NA,6,"Italian",85828
"4392","cassa",4,4.6604837582141e-05,6,NA,4,NA,5,"Italian",85828
"4393","bacchetta",1,1.16512093955353e-05,6,NA,NA,NA,9,"Italian",85828
"4394","supermercato",1,1.16512093955353e-05,4,NA,NA,NA,12,"Italian",85828
"4395","ricostruirla",1,1.16512093955353e-05,7,NA,1,NA,12,"Italian",85828
"4396","nave",3,3.49536281866058e-05,4.66666666666667,NA,2,NA,4,"Italian",85828
"4397","delf",1,1.16512093955353e-05,7,NA,NA,NA,4,"Italian",85828
"4398","delfini",1,1.16512093955353e-05,7,NA,1,NA,7,"Italian",85828
"4399","travestito",1,1.16512093955353e-05,14,NA,NA,NA,10,"Italian",85828
"4400","pirata",2,2.33024187910705e-05,14,NA,NA,NA,6,"Italian",85828
"4401","belinda",4,4.6604837582141e-05,4.75,NA,4,NA,7,"Italian",85828
"4402","cava",3,3.49536281866058e-05,12.3333333333333,NA,1,1,4,"Italian",85828
"4403","sciocchezze",1,1.16512093955353e-05,8,NA,NA,NA,11,"Italian",85828
"4404","ballano",4,4.6604837582141e-05,7.75,1,1,NA,7,"Italian",85828
"4405","caprette",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"4406","esce",4,4.6604837582141e-05,8.75,NA,1,1,4,"Italian",85828
"4407","farmela",1,1.16512093955353e-05,9,NA,NA,NA,7,"Italian",85828
"4408","giovane",1,1.16512093955353e-05,12,NA,NA,NA,7,"Italian",85828
"4409","farmacia",6,6.99072563732115e-05,5.83333333333333,NA,1,NA,8,"Italian",85828
"4410","trasforma",1,1.16512093955353e-05,7,NA,NA,NA,9,"Italian",85828
"4411","code",2,2.33024187910705e-05,7,NA,2,NA,4,"Italian",85828
"4412","sapevo",2,2.33024187910705e-05,2.5,1,1,NA,6,"Italian",85828
"4413","budini",1,1.16512093955353e-05,5,NA,1,NA,6,"Italian",85828
"4414","frattempo",2,2.33024187910705e-05,6,NA,1,NA,9,"Italian",85828
"4415","dormito",5,5.82560469776763e-05,8.8,NA,1,NA,7,"Italian",85828
"4416","impegnato",2,2.33024187910705e-05,7.5,NA,NA,NA,9,"Italian",85828
"4417","pulite",1,1.16512093955353e-05,11,NA,NA,NA,6,"Italian",85828
"4418","stirate",1,1.16512093955353e-05,11,NA,1,NA,7,"Italian",85828
"4419","rimanere",1,1.16512093955353e-05,10,NA,NA,NA,8,"Italian",85828
"4420","scena",1,1.16512093955353e-05,7,NA,NA,NA,5,"Italian",85828
"4421","brindisi",1,1.16512093955353e-05,7,NA,1,NA,8,"Italian",85828
"4422","sfogliato",1,1.16512093955353e-05,12,NA,NA,NA,9,"Italian",85828
"4423","siete",2,2.33024187910705e-05,3,NA,NA,1,5,"Italian",85828
"4424","voltiamo",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"4425","elenco",1,1.16512093955353e-05,7,NA,1,NA,6,"Italian",85828
"4426","quaranta",1,1.16512093955353e-05,13,NA,1,NA,8,"Italian",85828
"4427","combattimento",1,1.16512093955353e-05,2,NA,1,NA,13,"Italian",85828
"4428","tipica",1,1.16512093955353e-05,6,NA,NA,NA,6,"Italian",85828
"4429","poni",1,1.16512093955353e-05,2,NA,1,NA,4,"Italian",85828
"4430","ochette",1,1.16512093955353e-05,2,NA,1,NA,7,"Italian",85828
"4431","zampa",1,1.16512093955353e-05,2,NA,1,NA,5,"Italian",85828
"4432","sato",1,1.16512093955353e-05,2,NA,1,NA,4,"Italian",85828
"4433","trascurate",1,1.16512093955353e-05,5,NA,NA,NA,10,"Italian",85828
"4434","spostarlo",1,1.16512093955353e-05,6,NA,1,NA,9,"Italian",85828
"4435","coperta",3,3.49536281866058e-05,9,NA,1,NA,7,"Italian",85828
"4436","attraverso",1,1.16512093955353e-05,5,NA,NA,NA,10,"Italian",85828
"4437","disegnino",1,1.16512093955353e-05,10,NA,NA,NA,9,"Italian",85828
"4438","riempire",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"4439","manderà",1,1.16512093955353e-05,10,NA,NA,NA,7,"Italian",85828
"4440","vendere",4,4.6604837582141e-05,8.25,NA,2,NA,7,"Italian",85828
"4441","fornaio",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"4442","cerco",2,2.33024187910705e-05,8.5,NA,1,NA,5,"Italian",85828
"4443","centouno",1,1.16512093955353e-05,5,NA,1,NA,8,"Italian",85828
"4444","fossero",2,2.33024187910705e-05,10,NA,NA,NA,7,"Italian",85828
"4445","spruzzando",1,1.16512093955353e-05,7,NA,NA,NA,10,"Italian",85828
"4446","ippopotami",1,1.16512093955353e-05,4,NA,1,NA,10,"Italian",85828
"4447","secchio",3,3.49536281866058e-05,11,NA,NA,NA,7,"Italian",85828
"4448","orsi",4,4.6604837582141e-05,4.5,NA,1,NA,4,"Italian",85828
"4449","panda",2,2.33024187910705e-05,4,NA,1,NA,5,"Italian",85828
"4450","struzzi",2,2.33024187910705e-05,6,NA,2,NA,7,"Italian",85828
"4451","dromedario",1,1.16512093955353e-05,10,NA,1,NA,10,"Italian",85828
"4452","avesse",1,1.16512093955353e-05,15,NA,NA,NA,6,"Italian",85828
"4453","pellicano",1,1.16512093955353e-05,10,NA,NA,1,9,"Italian",85828
"4454","fanciulla",1,1.16512093955353e-05,21,NA,NA,NA,9,"Italian",85828
"4455","servitore",1,1.16512093955353e-05,21,NA,1,NA,9,"Italian",85828
"4456","fanciulle",1,1.16512093955353e-05,15,NA,NA,NA,9,"Italian",85828
"4457","partecipato",1,1.16512093955353e-05,15,NA,NA,NA,11,"Italian",85828
"4458","ballo",3,3.49536281866058e-05,11,NA,2,NA,5,"Italian",85828
"4459","riescono",4,4.6604837582141e-05,15.25,NA,NA,1,8,"Italian",85828
"4460","piedacci",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"4461","infilagli",1,1.16512093955353e-05,5,NA,NA,NA,9,"Italian",85828
"4462","sposano",1,1.16512093955353e-05,3,NA,1,NA,7,"Italian",85828
"4463","balli",1,1.16512093955353e-05,4,NA,1,NA,5,"Italian",85828
"4464","moderno",1,1.16512093955353e-05,13,NA,NA,NA,7,"Italian",85828
"4465","valzer",5,5.82560469776763e-05,7.6,NA,3,NA,6,"Italian",85828
"4466","ballarlo",1,1.16512093955353e-05,4,NA,NA,NA,8,"Italian",85828
"4467","ballare",1,1.16512093955353e-05,7,NA,NA,NA,7,"Italian",85828
"4468","simpatica",1,1.16512093955353e-05,8,NA,1,NA,9,"Italian",85828
"4469","druma",1,1.16512093955353e-05,3,NA,1,NA,5,"Italian",85828
"4470","cappuccetto",4,4.6604837582141e-05,10.75,NA,NA,NA,11,"Italian",85828
"4471","nonnina",1,1.16512093955353e-05,18,NA,NA,NA,7,"Italian",85828
"4472","cacciatore",1,1.16512093955353e-05,3,NA,NA,NA,10,"Italian",85828
"4473","avercelo",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"4474","bian",1,1.16512093955353e-05,7,NA,1,NA,4,"Italian",85828
"4475","baciando",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"4476","pisolo",4,4.6604837582141e-05,7.5,NA,NA,1,6,"Italian",85828
"4477","cucciolo",7,8.15584657687468e-05,9.71428571428571,NA,2,1,8,"Italian",85828
"4478","eolo",4,4.6604837582141e-05,5.25,NA,2,1,4,"Italian",85828
"4479","gongolo",3,3.49536281866058e-05,3.66666666666667,1,1,NA,7,"Italian",85828
"4480","dotto",3,3.49536281866058e-05,6,NA,1,1,5,"Italian",85828
"4481","diventata",1,1.16512093955353e-05,12,NA,NA,NA,9,"Italian",85828
"4482","leggerei",1,1.16512093955353e-05,23,NA,NA,NA,8,"Italian",85828
"4483","fossi",1,1.16512093955353e-05,23,NA,NA,NA,5,"Italian",85828
"4484","arrivasse",1,1.16512093955353e-05,10,NA,NA,NA,9,"Italian",85828
"4485","limite",1,1.16512093955353e-05,15,NA,NA,NA,6,"Italian",85828
"4486","lanciandoci",1,1.16512093955353e-05,10,NA,NA,NA,11,"Italian",85828
"4487","bah",2,2.33024187910705e-05,7.5,NA,NA,2,3,"Italian",85828
"4488","regalate",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"4489","perosa",2,2.33024187910705e-05,6.5,NA,2,NA,6,"Italian",85828
"4490","collezione",2,2.33024187910705e-05,15,NA,NA,NA,10,"Italian",85828
"4491","scimmiette",3,3.49536281866058e-05,9.33333333333333,NA,NA,NA,10,"Italian",85828
"4492","appoggiata",1,1.16512093955353e-05,13,NA,NA,NA,10,"Italian",85828
"4493","malga",1,1.16512093955353e-05,4,NA,1,NA,5,"Italian",85828
"4494","cagnetti",1,1.16512093955353e-05,5,NA,1,NA,8,"Italian",85828
"4495","puledro",3,3.49536281866058e-05,3,1,1,NA,7,"Italian",85828
"4496","storie",2,2.33024187910705e-05,10.5,NA,2,NA,6,"Italian",85828
"4497","continuavano",1,1.16512093955353e-05,5,NA,NA,NA,12,"Italian",85828
"4498","dormono",1,1.16512093955353e-05,1,1,NA,NA,7,"Italian",85828
"4499","davo",1,1.16512093955353e-05,11,NA,NA,NA,4,"Italian",85828
"4500","kinder",3,3.49536281866058e-05,8,NA,3,NA,6,"Italian",85828
"4501","prometti",2,2.33024187910705e-05,12.5,NA,NA,NA,8,"Italian",85828
"4502","pipì",1,1.16512093955353e-05,16,NA,NA,NA,4,"Italian",85828
"4503","sorpresa",5,5.82560469776763e-05,7.6,NA,NA,NA,8,"Italian",85828
"4504","ovetti",3,3.49536281866058e-05,8.66666666666667,NA,1,NA,6,"Italian",85828
"4505","pi",3,3.49536281866058e-05,8.33333333333333,NA,2,NA,2,"Italian",85828
"4506","divagazione",1,1.16512093955353e-05,8,NA,1,NA,11,"Italian",85828
"4507","tondino",1,1.16512093955353e-05,4,NA,NA,NA,7,"Italian",85828
"4508","uscendo",4,4.6604837582141e-05,6.5,NA,4,NA,7,"Italian",85828
"4509","stringere",1,1.16512093955353e-05,2,NA,1,NA,9,"Italian",85828
"4510","tamagoci",1,1.16512093955353e-05,3,NA,1,NA,8,"Italian",85828
"4511","tappi",3,3.49536281866058e-05,17.3333333333333,NA,1,NA,5,"Italian",85828
"4512","uniti",2,2.33024187910705e-05,15.5,NA,1,NA,5,"Italian",85828
"4513","gita",2,2.33024187910705e-05,23,NA,NA,NA,4,"Italian",85828
"4514","curiosità",1,1.16512093955353e-05,14,NA,NA,NA,9,"Italian",85828
"4515","ospedale",3,3.49536281866058e-05,7,NA,1,NA,8,"Italian",85828
"4516","finti",1,1.16512093955353e-05,5,NA,NA,NA,5,"Italian",85828
"4517","toccassi",1,1.16512093955353e-05,8,NA,1,NA,8,"Italian",85828
"4518","appesa",2,2.33024187910705e-05,6,NA,1,NA,6,"Italian",85828
"4519","cinghiale",2,2.33024187910705e-05,3.5,1,NA,NA,9,"Italian",85828
"4520","dava",1,1.16512093955353e-05,7,NA,NA,NA,4,"Italian",85828
"4521","rotaia",1,1.16512093955353e-05,5,NA,1,NA,6,"Italian",85828
"4522","consola",1,1.16512093955353e-05,8,NA,NA,NA,7,"Italian",85828
"4523","restituisci",1,1.16512093955353e-05,5,NA,NA,1,11,"Italian",85828
"4524","infilarti",1,1.16512093955353e-05,4,NA,NA,NA,9,"Italian",85828
"4525","liquirizia",1,1.16512093955353e-05,17,NA,1,NA,10,"Italian",85828
"4526","credono",1,1.16512093955353e-05,19,NA,NA,NA,7,"Italian",85828
"4527","allegri",1,1.16512093955353e-05,19,NA,NA,NA,7,"Italian",85828
"4528","taglia",3,3.49536281866058e-05,10.3333333333333,NA,NA,1,6,"Italian",85828
"4529","cuce",1,1.16512093955353e-05,12,NA,NA,NA,4,"Italian",85828
"4530","asciutta",1,1.16512093955353e-05,14,NA,NA,NA,8,"Italian",85828
"4531","pena",1,1.16512093955353e-05,5,NA,1,NA,4,"Italian",85828
"4532","baracchino",1,1.16512093955353e-05,7,NA,1,NA,10,"Italian",85828
"4533","appendiamo",1,1.16512093955353e-05,14,NA,NA,NA,10,"Italian",85828
"4534","sabato",3,3.49536281866058e-05,9.33333333333333,NA,1,NA,6,"Italian",85828
"4535","conchiglie",1,1.16512093955353e-05,3,NA,NA,1,10,"Italian",85828
"4536","fossili",1,1.16512093955353e-05,1,1,NA,NA,7,"Italian",85828
"4537","zaiono",1,1.16512093955353e-05,2,NA,1,NA,6,"Italian",85828
"4538","zaino",6,6.99072563732115e-05,7,NA,4,NA,5,"Italian",85828
"4539","cado",6,6.99072563732115e-05,7,NA,4,NA,4,"Italian",85828
"4540","detta",1,1.16512093955353e-05,6,NA,NA,NA,5,"Italian",85828
"4541","dirla",1,1.16512093955353e-05,4,NA,NA,NA,5,"Italian",85828
"4542","cast",1,1.16512093955353e-05,1,1,NA,NA,4,"Italian",85828
"4543","marca",1,1.16512093955353e-05,4,NA,1,NA,5,"Italian",85828
"4544","cat",1,1.16512093955353e-05,1,1,NA,NA,3,"Italian",85828
"4545","buccia",3,3.49536281866058e-05,13.6666666666667,NA,NA,NA,6,"Italian",85828
"4546","arancia",3,3.49536281866058e-05,14.3333333333333,NA,2,NA,7,"Italian",85828
"4547","poteva",1,1.16512093955353e-05,3,NA,NA,NA,6,"Italian",85828
"4548","rifacciamo",2,2.33024187910705e-05,11.5,NA,NA,NA,10,"Italian",85828
"4549","nuova",1,1.16512093955353e-05,5,NA,1,NA,5,"Italian",85828
"4550","scopetta",1,1.16512093955353e-05,3,NA,1,NA,8,"Italian",85828
"4551","personale",1,1.16512093955353e-05,4,NA,1,NA,9,"Italian",85828
"4552","buttala",1,1.16512093955353e-05,4,NA,NA,NA,7,"Italian",85828
"4553","strapparla",1,1.16512093955353e-05,3,NA,1,NA,10,"Italian",85828
"4554","butto",5,5.82560469776763e-05,7,NA,NA,1,5,"Italian",85828
"4555","qualsiasi",1,1.16512093955353e-05,2,NA,1,NA,9,"Italian",85828
"4556","sorrido",2,2.33024187910705e-05,3.5,NA,2,NA,7,"Italian",85828
"4557","ihi",1,1.16512093955353e-05,1,1,NA,NA,3,"Italian",85828
"4558","scattato",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"4559","clic",1,1.16512093955353e-05,5,NA,1,NA,4,"Italian",85828
"4560","ahaha",3,3.49536281866058e-05,2,2,NA,1,5,"Italian",85828
"4561","seria",1,1.16512093955353e-05,6,NA,1,NA,5,"Italian",85828
"4562","coma",1,1.16512093955353e-05,11,NA,NA,NA,4,"Italian",85828
"4563","sorridi",2,2.33024187910705e-05,2,1,1,NA,7,"Italian",85828
"4564","click",2,2.33024187910705e-05,1.5,1,1,NA,5,"Italian",85828
"4565","fotografica",1,1.16512093955353e-05,7,NA,1,NA,11,"Italian",85828
"4566","fotografa",1,1.16512093955353e-05,6,NA,NA,NA,9,"Italian",85828
"4567","violenti",2,2.33024187910705e-05,9,NA,2,NA,8,"Italian",85828
"4568","cerbottane",2,2.33024187910705e-05,9.5,NA,1,NA,10,"Italian",85828
"4569","rimbalzata",1,1.16512093955353e-05,6,NA,NA,NA,10,"Italian",85828
"4570","non so",2,2.33024187910705e-05,1,2,NA,NA,6,"Italian",85828
"4571","orlo",1,1.16512093955353e-05,4,NA,1,NA,4,"Italian",85828
"4572","elefantino",2,2.33024187910705e-05,20.5,NA,NA,NA,10,"Italian",85828
"4573","portiere",2,2.33024187910705e-05,21,NA,NA,NA,8,"Italian",85828
"4574","custode",1,1.16512093955353e-05,25,NA,NA,NA,7,"Italian",85828
"4575","bidello",1,1.16512093955353e-05,25,NA,NA,NA,7,"Italian",85828
"4576","scoiattolino",1,1.16512093955353e-05,6,NA,NA,NA,12,"Italian",85828
"4577","koala",2,2.33024187910705e-05,4.5,NA,NA,1,5,"Italian",85828
"4578","radici",2,2.33024187910705e-05,22.5,NA,NA,NA,6,"Italian",85828
"4579","carriola",2,2.33024187910705e-05,10.5,NA,1,NA,8,"Italian",85828
"4580","piantarlo",1,1.16512093955353e-05,17,NA,1,NA,9,"Italian",85828
"4581","piantato",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"4582","correndo",2,2.33024187910705e-05,13.5,NA,NA,NA,8,"Italian",85828
"4583","inciampato",1,1.16512093955353e-05,7,NA,1,NA,10,"Italian",85828
"4584","castorino",1,1.16512093955353e-05,9,NA,NA,NA,9,"Italian",85828
"4585","piatta",1,1.16512093955353e-05,6,NA,1,NA,6,"Italian",85828
"4586","suonando",3,3.49536281866058e-05,8,NA,2,NA,8,"Italian",85828
"4587","mazze",1,1.16512093955353e-05,4,NA,NA,NA,5,"Italian",85828
"4588","folla",1,1.16512093955353e-05,17,NA,NA,NA,5,"Italian",85828
"4589","lezione",1,1.16512093955353e-05,28,NA,NA,NA,7,"Italian",85828
"4590","maestro",3,3.49536281866058e-05,14,NA,1,NA,7,"Italian",85828
"4591","spiega",2,2.33024187910705e-05,18,NA,NA,NA,6,"Italian",85828
"4592","foglie",3,3.49536281866058e-05,15.3333333333333,NA,1,NA,6,"Italian",85828
"4593","scolaro",1,1.16512093955353e-05,11,NA,NA,NA,7,"Italian",85828
"4594","ingances",1,1.16512093955353e-05,1,1,NA,NA,8,"Italian",85828
"4595","diverti",1,1.16512093955353e-05,7,NA,NA,NA,7,"Italian",85828
"4596","inventare",1,1.16512093955353e-05,7,NA,NA,NA,9,"Italian",85828
"4597","picnic",2,2.33024187910705e-05,4,1,1,NA,6,"Italian",85828
"4598","smetti",1,1.16512093955353e-05,8,NA,1,NA,6,"Italian",85828
"4599","immondizie",2,2.33024187910705e-05,4,1,1,NA,10,"Italian",85828
"4600","starebbe",1,1.16512093955353e-05,17,NA,NA,NA,8,"Italian",85828
"4601","servizio",1,1.16512093955353e-05,3,NA,NA,NA,8,"Italian",85828
"4602","gas",2,2.33024187910705e-05,2.5,NA,2,NA,3,"Italian",85828
"4603","ricordarci",2,2.33024187910705e-05,8,NA,1,NA,10,"Italian",85828
"4604","riportiamo",2,2.33024187910705e-05,4.5,NA,1,NA,10,"Italian",85828
"4605","gobbo",4,4.6604837582141e-05,5,NA,1,NA,5,"Italian",85828
"4606","notre",3,3.49536281866058e-05,5,NA,NA,NA,5,"Italian",85828
"4607","dame",3,3.49536281866058e-05,5,NA,3,NA,4,"Italian",85828
"4608","fisarmonica",4,4.6604837582141e-05,16.25,NA,2,NA,11,"Italian",85828
"4609","arietta",1,1.16512093955353e-05,7,NA,NA,NA,7,"Italian",85828
"4610","rompendo",1,1.16512093955353e-05,14,NA,NA,NA,8,"Italian",85828
"4611","troveremo",1,1.16512093955353e-05,3,NA,NA,NA,9,"Italian",85828
"4612","bruciava",1,1.16512093955353e-05,3,NA,NA,1,8,"Italian",85828
"4613","cucinato",2,2.33024187910705e-05,5.5,NA,2,NA,8,"Italian",85828
"4614","wurstel",4,4.6604837582141e-05,4.75,NA,2,NA,7,"Italian",85828
"4615","skipper",1,1.16512093955353e-05,8,NA,NA,1,7,"Italian",85828
"4616","roky",1,1.16512093955353e-05,8,NA,NA,NA,4,"Italian",85828
"4617","gabbie",1,1.16512093955353e-05,5,NA,NA,NA,6,"Italian",85828
"4618","vaccinazione",3,3.49536281866058e-05,9.66666666666667,NA,2,NA,12,"Italian",85828
"4619","vaccinazioni",1,1.16512093955353e-05,8,NA,NA,NA,12,"Italian",85828
"4620","contro",4,4.6604837582141e-05,4,NA,NA,1,6,"Italian",85828
"4621","malattie",1,1.16512093955353e-05,4,NA,1,NA,8,"Italian",85828
"4622","morbillo",1,1.16512093955353e-05,4,NA,NA,NA,8,"Italian",85828
"4623","epatite",2,2.33024187910705e-05,3.5,NA,1,NA,7,"Italian",85828
"4624","poliomelite",1,1.16512093955353e-05,4,NA,1,NA,11,"Italian",85828
"4625","tetano",1,1.16512093955353e-05,3,NA,1,NA,6,"Italian",85828
"4626","saremmo",1,1.16512093955353e-05,10,NA,NA,NA,7,"Italian",85828
"4627","dovuti",1,1.16512093955353e-05,10,NA,NA,NA,6,"Italian",85828
"4628","otite",1,1.16512093955353e-05,5,NA,1,NA,5,"Italian",85828
"4629","telefonerò",1,1.16512093955353e-05,15,NA,NA,NA,10,"Italian",85828
"4630","dovrò",1,1.16512093955353e-05,15,NA,NA,NA,5,"Italian",85828
"4631","dovuto",1,1.16512093955353e-05,18,NA,NA,NA,6,"Italian",85828
"4632","sorellina",1,1.16512093955353e-05,18,NA,NA,NA,9,"Italian",85828
"4633","isabella",1,1.16512093955353e-05,1,1,NA,NA,8,"Italian",85828
"4634","sudi",1,1.16512093955353e-05,10,NA,1,NA,4,"Italian",85828
"4635","incontrare",1,1.16512093955353e-05,13,NA,NA,NA,10,"Italian",85828
"4636","incontri",1,1.16512093955353e-05,9,NA,NA,NA,8,"Italian",85828
"4637","dovesse",1,1.16512093955353e-05,7,NA,NA,NA,7,"Italian",85828
"4638","sparagli",1,1.16512093955353e-05,4,NA,NA,NA,8,"Italian",85828
"4639","ucciso",1,1.16512093955353e-05,5,NA,1,NA,6,"Italian",85828
"4640","parti",1,1.16512093955353e-05,7,NA,NA,NA,5,"Italian",85828
"4641","camminatore",1,1.16512093955353e-05,4,NA,NA,NA,11,"Italian",85828
"4642","mirtilli",2,2.33024187910705e-05,5,NA,1,NA,8,"Italian",85828
"4643","assaggiati",1,1.16512093955353e-05,3,NA,1,NA,10,"Italian",85828
"4644","mangiati",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"4645","riposi",1,1.16512093955353e-05,5,NA,NA,NA,6,"Italian",85828
"4646","taschina",1,1.16512093955353e-05,11,NA,NA,NA,8,"Italian",85828
"4647","castoro",1,1.16512093955353e-05,16,NA,NA,NA,7,"Italian",85828
"4648","cocktail",1,1.16512093955353e-05,16,NA,1,NA,8,"Italian",85828
"4649","caramella",4,4.6604837582141e-05,8.5,NA,1,NA,9,"Italian",85828
"4650","sciolta",1,1.16512093955353e-05,4,NA,1,NA,7,"Italian",85828
"4651","butterò",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"4652","pensiero",1,1.16512093955353e-05,10,NA,1,NA,8,"Italian",85828
"4653","sgonfio",5,5.82560469776763e-05,3.4,NA,4,1,7,"Italian",85828
"4654","basket",1,1.16512093955353e-05,8,NA,1,NA,6,"Italian",85828
"4655","ehie",1,1.16512093955353e-05,9,NA,NA,1,4,"Italian",85828
"4656","scimmioni",1,1.16512093955353e-05,9,NA,1,NA,9,"Italian",85828
"4657","draghetto",2,2.33024187910705e-05,13.5,NA,NA,NA,9,"Italian",85828
