word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
salle+de+bains,36,36,8.11111111111111,NA,23,NA,14,French (Quebecois),2043005,salle+de+bain,bathroom,4,"toilettes, salle+de+bains, toilette, salle+de+bain",243,11,243,8.55136392999765,1,157,2
verre,372,372,8.263440860215054,1,178,1,5,French (Quebecois),2043005,verr,glass,8,"verra, verre, verres, verras, verrais, verrai, verrait, verrez",665,6,665,9.18475018283523,4,250,1
cheval,636,636,6.84748427672956,19,378,3,6,French (Quebecois),2043005,cheval,horse,3,"cheval, chevaux, chevals",784,6.666666666666667,784,6.656853733268828,25,470,3
entendra,8,8,9.375,NA,NA,NA,8,French (Quebecois),2043005,entendr,hear,2,"entendre, entendra",68,8,68,9.379166666666666,0,19,0
choisir,84,84,7.583333333333333,NA,29,NA,7,French (Quebecois),2043005,chois,choose,10,"choisis, choisir, choisi, choisisses, choisie, choisit, choisiras, choisissez, choisisse, choisies",311,8,311,7.2286077085792995,7,98,25
trouvé,632,632,7.052215189873418,3,200,1,6,French (Quebecois),2043005,trouv,find,15,"trouve, trouves, trouver, trouvé, trouvée, trouvais, trouvées, trouvait, trouvera, trouveras, trouva, trouvés, trouvez, trouverais, trouvèrent",1792,7.6,1792,8.974162993803352,5,426,13
peinture,206,206,9.281553398058252,NA,105,2,8,French (Quebecois),2043005,peintur,paint (action),3,"peinture, peintures, peinturé",219,8.333333333333334,219,9.093851132686083,0,111,2
balais,12,12,9,1,5,NA,6,French (Quebecois),2043005,bal,broom,8,"balais, balayé, balai, balayées, balayer, bal, balaies, balaie",93,6,93,7.233080808080808,2,47,2
balais,12,12,9,1,5,NA,6,French (Quebecois),2043005,bal,sweep,8,"balais, balayé, balai, balayées, balayer, bal, balaies, balaie",93,6,93,7.233080808080808,2,47,2
bouton,211,211,8,1,88,NA,6,French (Quebecois),2043005,bouton,button,4,"boutons, bouton, boutonné, boutonne",357,7.25,357,7.934272300469484,1,151,1
jambe,89,89,7.629213483146067,NA,54,1,5,French (Quebecois),2043005,jamb,leg,2,"jambes, jambe",263,5.5,263,7.828974557664988,0,136,1
piscine,208,208,9.26923076923077,3,128,NA,7,French (Quebecois),2043005,piscin,pool,2,"piscine, piscines",209,7.5,209,7.634615384615385,3,128,0
oeuf,149,149,6.442953020134228,3,76,21,4,French (Quebecois),2043005,oeuf,egg,2,"oeuf, oeufs",367,4.5,367,7.143494858690968,3,198,21
cogne,17,17,12.058823529411764,NA,3,NA,5,French (Quebecois),2043005,cogn,bang,7,"cogne, cognée, cogné, cogner, cognes, cognés, cogna",141,5.571428571428571,141,9.892647959367459,0,46,1
lions,44,44,8.522727272727273,NA,22,NA,5,French (Quebecois),2043005,lion,lion,3,"lion, lions, lionne",382,5,382,6.898380355276907,11,239,4
nager,88,88,7.738636363636363,NA,41,1,5,French (Quebecois),2043005,nag,swim,5,"nager, nage, nageait, nages, nagé",203,5,203,5.534744503862151,2,97,18
nuit,282,282,8.914893617021276,NA,140,2,4,French (Quebecois),2043005,nuit,night,2,"nuit, nuits",289,4.5,289,10.814589665653495,0,142,2
vit,40,40,11.15,NA,1,NA,3,French (Quebecois),2043005,vit,fast,2,"vite, vit",1114,3.5,1114,9.484683426443203,19,432,78
aimerait,34,34,12.470588235294118,NA,1,NA,8,French (Quebecois),2043005,aim,love,19,"aimes, aimé, aime, aimerais, aimerait, aimants, aimée, aimait, aimeras, aimer, aimant, aimais, aimaient, aimera, aimez, aimeraient, aimiez, aimés, aimante",1464,6.2105263157894735,1464,11.234675425629144,0,65,7
aider,72,72,7.277777777777778,1,24,NA,5,French (Quebecois),2043005,aid,help,9,"aider, aide, aideras, aides, aidé, aidée, aidera, aidez, aidant",228,5.222222222222222,228,8.604377104377104,1,64,21
grimpe,37,37,6.027027027027027,1,17,4,6,French (Quebecois),2043005,grimp,climb,25,"grimpé, monte, monter, montes, grimper, grimpe, grimpes, montés, montée, monté, grimpés, mont, montais, montait, montant, monta, montées, montez, grimpant, montantes, montaient, grimpais, montera, monterai, grimpait",1385,6.68,1385,10.777177586073408,16,264,38
nettoyé,37,37,7.972972972972973,NA,13,NA,7,French (Quebecois),2043005,nettoi,clean (action),10,"nettoyer, nettoyé, nettoie, nettoies, nettoyant, nettoyés, nettoyais, nettoyée, nettoyées, nettoiera",252,8.2,252,6.843299803562961,1,85,2
chaudes,17,17,7.235294117647059,NA,12,NA,7,French (Quebecois),2043005,chaud,hot,5,"chaud, chaudes, chaude, chauds, chaudement",861,6.8,861,6.96314976911968,9,462,2
essuyer,71,71,10.028169014084508,1,14,2,7,French (Quebecois),2043005,essui,wipe,10,"essuie, essuyer, essuies, essuyée, essuieras, essuyé, essuyais, essuyées, essuyez, essuyés",239,7.2,239,8.526117767209318,3,37,37
cocorico,21,21,4.761904761904762,6,11,1,8,French (Quebecois),2043005,cocorico,cockadoodledoo,1,cocorico,21,8,21,4.761904761904762,6,11,1
mangeant,17,17,8.294117647058824,NA,4,NA,8,French (Quebecois),2043005,mang,eat,23,"manger, mange, mangé, mangeant, manges, mangée, mangez, mangera, mangeras, mangeait, mangerait, mangeais, mangerais, mangés, mangeaient, mangerai, mangées, mangeront, mangea, mangeraient, mangerez, manga, mangas",5214,7.260869565217392,5214,10.806906805934368,20,1511,119
bel,16,16,7.375,NA,NA,4,3,French (Quebecois),2043005,bel,beautiful,6,"belles, belle, beau, beaux, bel, bele",1802,4.5,1802,6.3413764459203925,12,455,24
cours,97,97,9.68041237113402,1,30,1,5,French (Quebecois),2043005,cour,run,10,"courant, cours, courir, courants, cour, courais, courait, couraient, courez, coure",286,6.4,286,8.635310680776035,2,109,7
cours,97,97,9.68041237113402,1,30,1,5,French (Quebecois),2043005,cour,yard,10,"courant, cours, courir, courants, cour, courais, courait, couraient, courez, coure",286,6.4,286,8.635310680776035,2,109,7
viande,142,142,8.56338028169014,NA,76,NA,6,French (Quebecois),2043005,viand,meat,2,"viande, viandes",144,6.5,144,10.78169014084507,0,77,0
fromage,272,272,7.297794117647059,2,156,1,7,French (Quebecois),2043005,fromag,cheese,3,"fromage, fromages, fromager",285,7.666666666666667,285,8.210375816993464,2,161,2
jette,118,118,7.97457627118644,NA,8,5,5,French (Quebecois),2043005,jet,dump,14,"jeter, jettes, jette, jeté, jetée, jetant, jetteras, jettera, jetés, jetait, jetées, jetais, jet, jets",471,5.428571428571429,471,9.49194317215438,0,94,8
chantée,3,3,6.666666666666667,NA,1,NA,7,French (Quebecois),2043005,chant,sing,17,"chantes, chante, chanter, chantée, chant, chanté, chantera, chantais, chantaient, chanteras, chantez, chantait, chantant, chants, chanterait, chanterez, chanterais",728,7.705882352941177,728,8.377059359325795,3,257,33
jean,112,112,7.991071428571429,1,48,5,4,French (Quebecois),2043005,jean,jeans,2,"jean, jeans",116,4.5,116,5.870535714285714,1,51,5
berceau,6,6,7.666666666666667,NA,5,NA,7,French (Quebecois),2043005,berceau,crib,1,berceau,6,7,6,7.666666666666667,0,5,0
chant,7,7,9.142857142857142,NA,2,NA,5,French (Quebecois),2043005,chant,sing,17,"chantes, chante, chanter, chantée, chant, chanté, chantera, chantais, chantaient, chanteras, chantez, chantait, chantant, chants, chanterait, chanterez, chanterais",728,7.705882352941177,728,8.377059359325795,3,257,33
poupées,65,65,7.8307692307692305,NA,38,NA,7,French (Quebecois),2043005,poup,doll,4,"poupée, poupées, pouper, poup",446,5.75,446,6.959671199512888,6,278,0
fourchette,207,207,6.700483091787439,4,123,2,10,French (Quebecois),2043005,fourchet,fork,3,"fourchette, fourchettes, fourchetée",226,10.333333333333334,226,5.43719806763285,5,135,2
allume,49,49,7.244897959183674,2,17,4,6,French (Quebecois),2043005,allum,turn on,13,"allume, allumer, allumant, allumées, allumé, allumée, allumait, allumera, allumes, allumés, allumez, alluma, allumerai",208,7.230769230769231,208,7.695155486188921,3,81,10
coups,61,61,10.01639344262295,NA,12,NA,5,French (Quebecois),2043005,coup,cut,16,"couper, coup, coups, coupe, coupé, coupes, coupée, coupais, coupés, couperas, coupez, coupées, coupait, couperai, coupant, coupera",1416,6.25,1416,8.70482217695067,20,391,27
sonne,60,60,5.9,NA,37,1,5,French (Quebecois),2043005,son,his,8,"son, sonne, sonné, sonnez, sons, sonner, sonnés, sonnes",2642,5.125,2642,7.852425138963601,5,131,147
soleil,380,380,8.386842105263158,2,205,1,6,French (Quebecois),2043005,soleil,sun,2,"soleil, soleils",384,6.5,384,9.443421052631578,2,206,1
télévision,46,46,9.608695652173912,NA,25,1,10,French (Quebecois),2043005,télévis,tv,2,"télévision, télévisions",49,10.5,49,13.304347826086957,0,27,1
amène,84,84,6.226190476190476,NA,5,30,5,French (Quebecois),2043005,amen,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
neige,217,217,8.271889400921658,4,134,3,5,French (Quebecois),2043005,neig,snow,4,"neige, neigé, neigeait, neiges",228,6,228,7.845750128008192,4,141,3
resté,59,59,9.88135593220339,NA,2,NA,5,French (Quebecois),2043005,rest,stay,16,"reste, rester, resté, restée, restes, restait, resteras, resterai, restera, restais, restez, resta, restés, resteront, restaient, restées",1300,6.6875,1300,11.14136421164313,0,114,79
finie,40,40,7.75,1,17,1,5,French (Quebecois),2043005,fin,finish,20,"fini, finit, finir, finis, finie, fin, finisses, finiras, finisse, finissais, fines, finissons, fine, fins, finira, finirai, finissent, finies, finissez, finirent",2286,6.2,2286,8.978593108491275,68,924,57
finie,40,40,7.75,1,17,1,5,French (Quebecois),2043005,fin,finished,20,"fini, finit, finir, finis, finie, fin, finisses, finiras, finisse, finissais, fines, finissons, fine, fins, finira, finirai, finissent, finies, finissez, finirent",2286,6.2,2286,8.978593108491275,68,924,57
renverser,53,53,8.50943396226415,1,20,NA,9,French (Quebecois),2043005,renvers,spill,9,"renverse, renverser, renversé, renversée, renversait, renverses, renversant, renverseras, renversés",156,9.222222222222221,156,7.5621637070408205,1,53,2
grimpes,16,16,6,NA,6,NA,7,French (Quebecois),2043005,grimp,climb,25,"grimpé, monte, monter, montes, grimper, grimpe, grimpes, montés, montée, monté, grimpés, mont, montais, montait, montant, monta, montées, montez, grimpant, montantes, montaient, grimpais, montera, monterai, grimpait",1385,6.68,1385,10.777177586073408,16,264,38
fatiguant,18,18,4.611111111111111,1,8,NA,9,French (Quebecois),2043005,fatigu,tired,10,"fatiguée, fatiguant, fatigues, fatigue, fatigué, fatigués, fatiguer, fatiguées, fatiguez, fatiguait",393,8.1,393,7.207549748271965,4,195,1
déjeuner,116,116,9.03448275862069,2,68,1,8,French (Quebecois),2043005,déjeun,breakfast,7,"déjeuner, déjeuné, déjeune, déjeuners, déjeunaient, déjeunes, déjeunera",134,8.428571428571429,134,7.1802507836990594,2,78,1
beurre,188,188,6.6861702127659575,3,91,6,6,French (Quebecois),2043005,beurr,butter,5,"beurre, beurres, beurré, beurrer, beurrée",197,6.6,197,7.270567375886525,3,95,6
visage,54,54,9.333333333333334,NA,28,NA,6,French (Quebecois),2043005,visag,face,1,visage,54,6,54,9.333333333333334,0,28,0
montres,566,566,7.017667844522968,1,165,2,7,French (Quebecois),2043005,montr,show,14,"montrer, montre, montres, montrais, montré, montrait, montreras, montrerai, montrez, montrée, montrerais, montrées, montraient, montrera",3066,7.857142857142857,3066,8.564072526906026,57,530,850
montres,566,566,7.017667844522968,1,165,2,7,French (Quebecois),2043005,montr,watch (object),14,"montrer, montre, montres, montrais, montré, montrait, montreras, montrerai, montrez, montrée, montrerais, montrées, montraient, montrera",3066,7.857142857142857,3066,8.564072526906026,57,530,850
chambres,8,8,8.625,NA,6,NA,8,French (Quebecois),2043005,chambr,bedroom,2,"chambre, chambres",758,7.5,758,8.983833333333333,2,414,0
vroum,227,227,4.889867841409692,45,127,29,5,French (Quebecois),2043005,vroum,vroom,3,"vroum, vroumi, vroumer",235,6,235,7.915670232850849,45,131,29
tortue,221,221,6.361990950226244,15,116,5,6,French (Quebecois),2043005,tortu,turtle,2,"tortues, tortue",251,6.5,251,6.0976621417797885,15,139,5
porter,97,97,9.22680412371134,1,23,4,6,French (Quebecois),2043005,port,door,12,"porte, portes, porter, portée, porté, porterai, portait, porteras, port, portés, porterais, portez",904,6.333333333333333,904,10.06935148330614,1,391,21
bouteille,144,144,9.347222222222221,NA,66,2,9,French (Quebecois),2043005,bouteil,bottle,2,"bouteille, bouteilles",180,9.5,180,9.590277777777779,0,74,2
savon,202,202,7.96039603960396,3,100,NA,5,French (Quebecois),2043005,savon,soap,7,"savon, savons, savonne, savonnes, savonner, savonné, savonnés",268,7,268,7.685413719943423,3,125,2
peigne,68,68,5.838235294117647,1,40,2,6,French (Quebecois),2043005,peign,comb (object),7,"peigne, peigner, peignes, peignée, peignés, peignait, peignaient",122,7.428571428571429,122,7.761204481792717,1,65,3
brosse,96,96,7.458333333333333,NA,38,1,6,French (Quebecois),2043005,bross,brush (action),7,"brosser, brosse, brosses, brossé, brossées, brossais, brossaient",137,7.428571428571429,137,8.180383022774327,0,46,3
brosse,96,96,7.458333333333333,NA,38,1,6,French (Quebecois),2043005,bross,brush (object),7,"brosser, brosse, brosses, brossé, brossées, brossais, brossaient",137,7.428571428571429,137,8.180383022774327,0,46,3
tires,123,123,6.341463414634147,NA,28,NA,5,French (Quebecois),2043005,tir,pull,13,"tirer, tire, tires, tiré, tirés, tir, tirez, tirais, tirée, tirs, tirant, tirera, tirait",715,4.923076923076923,715,9.6251792346192,24,115,83
sécher,89,89,7.752808988764045,1,38,NA,6,French (Quebecois),2043005,sech,dry (action),8,"sécher, sèche, sèches, séché, sèchera, séchées, séchée, séchera",177,6.125,177,8.53400949676659,2,80,0
coupe,236,236,7.427966101694915,4,64,17,5,French (Quebecois),2043005,coup,cut,16,"couper, coup, coups, coupe, coupé, coupes, coupée, coupais, coupés, couperas, coupez, coupées, coupait, couperai, coupant, coupera",1416,6.25,1416,8.70482217695067,20,391,27
tapé,24,24,6.458333333333333,NA,6,NA,4,French (Quebecois),2043005,tap,hit,11,"taper, tape, tapé, tapes, tap, tapez, tapant, tapait, tapées, tapée, tapas",359,4.909090909090909,359,8.443060129663,11,66,19
tapé,24,24,6.458333333333333,NA,6,NA,4,French (Quebecois),2043005,tap,pattycake,11,"taper, tape, tapé, tapes, tap, tapez, tapant, tapait, tapées, tapée, tapas",359,4.909090909090909,359,8.443060129663,11,66,19
salé,16,16,7.125,NA,5,1,4,French (Quebecois),2043005,sal,dirty,17,"sales, sale, salé, salés, sali, salir, salis, salit, salement, salées, salisse, saler, sal, salie, salée, salirais, salissant",492,5.470588235294118,492,7.319270801319483,1,252,4
salés,1,1,7,NA,1,NA,5,French (Quebecois),2043005,sal,dirty,17,"sales, sale, salé, salés, sali, salir, salis, salit, salement, salées, salisse, saler, sal, salie, salée, salirais, salissant",492,5.470588235294118,492,7.319270801319483,1,252,4
fermés,17,17,8,NA,14,NA,6,French (Quebecois),2043005,ferm,close,13,"fermer, fermé, fermes, ferme, fermée, fermés, fermées, fermeras, fermant, fermait, fermera, ferma, fermez",1246,6.230769230769231,1246,7.814417576568686,37,451,145
téléphoner,46,46,8.021739130434783,NA,21,NA,10,French (Quebecois),2043005,téléphon,telephone,9,"téléphone, téléphoner, téléphonait, téléphoné, téléphones, téléphonez, téléphonerait, téléphonais, téléphonerai",498,10.555555555555555,498,7.095838410254887,10,272,6
gens,187,187,12.705882352941176,NA,40,NA,4,French (Quebecois),2043005,gen,people,11,"monde, gens, génie, géni, gene, gène, géner, gen, génant, gènes, mondes",571,4.636363636363637,571,7.821192696192696,13,182,6
papas,56,56,9.714285714285714,NA,13,NA,5,French (Quebecois),2043005,pap,daddy,8,"papa, papas, papi, papie, pape, pap, papis, papé",3737,4.25,3737,8.15714783150162,140,1498,346
papas,56,56,9.714285714285714,NA,13,NA,5,French (Quebecois),2043005,pap,paper,10,"papa, papier, papas, papi, papiers, papie, pape, pap, papis, papé",4040,4.7,4040,8.194629047905181,145,1641,346
mamans,67,67,9.373134328358208,NA,33,NA,6,French (Quebecois),2043005,maman,mommy,2,"maman, mamans",6260,5.5,6260,8.033571846885385,287,2979,712
monsieurs,24,24,9.916666666666666,NA,7,NA,9,French (Quebecois),2043005,monsieur,man,2,"monsieur, monsieurs",900,8.5,900,8.823630136986301,7,266,64
froide,69,69,8.347826086956522,NA,44,NA,6,French (Quebecois),2043005,froid,cold,4,"froid, froids, froide, froides",644,6,644,7.730638832208444,2,357,0
au_revoir,342,342,3.216374269005848,125,78,83,9,French (Quebecois),2043005,au_revoir,bye,2,"au_revoir, bye",364,6,364,2.880914407230197,127,91,90
dormiras,7,7,10.428571428571429,NA,1,NA,8,French (Quebecois),2043005,dorm,sleep,15,"dormir, dormait, dormiras, dormant, dormi, dormes, dormira, dormais, dorme, dormez, dorm, dormit, dormaient, dormirait, dormiez",444,6.6,444,8.684682219113501,4,169,14
fin,234,234,10.397435897435898,NA,76,2,3,French (Quebecois),2043005,fin,finish,20,"fini, finit, finir, finis, finie, fin, finisses, finiras, finisse, finissais, fines, finissons, fine, fins, finira, finirai, finissent, finies, finissez, finirent",2286,6.2,2286,8.978593108491275,68,924,57
fin,234,234,10.397435897435898,NA,76,2,3,French (Quebecois),2043005,fin,finished,20,"fini, finit, finir, finis, finie, fin, finisses, finiras, finisse, finissais, fines, finissons, fine, fins, finira, finirai, finissent, finies, finissez, finirent",2286,6.2,2286,8.978593108491275,68,924,57
dames,36,36,10.13888888888889,NA,18,NA,5,French (Quebecois),2043005,dam,lady,5,"madame, dame, dames, madames, dama",747,5.2,747,8.15015581572733,2,292,38
allumer,72,72,9.527777777777779,NA,18,4,7,French (Quebecois),2043005,allum,turn on,13,"allume, allumer, allumant, allumées, allumé, allumée, allumait, allumera, allumes, allumés, allumez, alluma, allumerai",208,7.230769230769231,208,7.695155486188921,3,81,10
écoute,801,801,6.496878901373283,44,154,176,6,French (Quebecois),2043005,écout,listen,12,"écoute, écouter, écoutes, écouté, écoutant, écoutera, écoutaient, écouteras, écoutait, écoutez, écoutées, écoutée",1058,7.583333333333333,1058,9.259362179230227,46,210,183
