word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
zapatos,206,206,NA,8,113,3,7,Spanish (Mexican),1260545,zapat,spanish_(mexican),shoe,4,"zapatos, zapato, zapatí, zapatería",361,7,361,6.032894736842105,16,194,8
botas,73,73,6.178082191780822,6,25,3,5,Spanish (Mexican),1260545,bot,spanish_(mexican),boots,9,"botas, bota, botes, bote, boto, botar, botan, botaron, boté",218,4.777777777777778,218,4.263535551206784,14,85,40
estar,317,317,NA,2,52,5,5,Spanish (Mexican),1260545,estar,spanish_(mexican),be,18,"estar, ser, será, estará, sería, estarían, estaría, estaríamos, estaré, seré, serían, estara, seríais, estaras, sera, seran, serías, estaréis",1730,5.944444444444445,1730,9.25128205128205,13,431,182
casa,2493,2493,NA,19,1181,21,4,Spanish (Mexican),1260545,cas,spanish_(mexican),house,17,"caso, casa, casas, cas, casar, casos, casado, casaron, cases, casan, casara, casarse, casaba, casó, casada, casaban, casando",2777,5.411764705882353,2777,6.9255485076913645,25,1293,25
cena,47,47,NA,1,32,NA,4,Spanish (Mexican),1260545,cen,spanish_(mexican),eat dinner,16,"cenar, cena, cenado, cenas, cenes, cenando, cenabas, cenaste, cenada, cene, cenarás, cenamos, cenaras, cenabais, cen, cenó",279,5.75,279,6.530328798185941,6,159,5
besito,231,231,NA,5,139,1,6,Spanish (Mexican),1260545,besit,spanish_(mexican),kiss,2,"besito, besitos",247,6.5,247,6.4375,5,147,2
apagado,15,15,6.8,NA,6,NA,7,Spanish (Mexican),1260545,apag,spanish_(mexican),turn off,17,"apagado, apagaste, apaga, apagar, apaguen, apagada, apagas, apago, apagues, apagamos, apagan, apagarás, apagarla, apagaremos, apagó, apagaron, apagadas",132,7,132,4.808518518518518,8,51,17
cuarto,334,334,NA,2,95,15,6,Spanish (Mexican),1260545,cuart,spanish_(mexican),room,3,"cuarto, cuartos, cuarta",347,6.333333333333333,347,7.666666666666667,2,99,15
duchando,7,7,4.714285714285714,1,4,NA,8,Spanish (Mexican),1260545,duch,spanish_(mexican),shower,10,"duchado, duchada, duchando, duchar, regadera, ducha, ducharse, duchas, ducho, ducharnos",85,6.9,85,6.7891990512680165,4,43,2
hola,988,988,NA,326,141,450,4,Spanish (Mexican),1260545,hol,spanish_(mexican),hi,1,hola,988,4,988,NA,326,141,450
su,2357,2357,NA,7,40,150,2,Spanish (Mexican),1260545,su,spanish_(mexican),his,1,su,2357,2,2357,NA,7,40,150
bonita,392,392,5.864795918367347,NA,221,1,6,Spanish (Mexican),1260545,bonit,spanish_(mexican),pretty,4,"bonito, bonitas, bonita, bonitos",1438,6.5,1438,5.864795918367347,20,802,2
saca,158,158,6.006329113924051,3,22,47,4,Spanish (Mexican),1260545,sac,spanish_(mexican),take out,33,"saca, sacó, saco, sacar, sacando, sacas, sacamos, sacábamos, sacado, sacaba, sacara, sacase, sacándome, sacaban, sacarlo, sacarle, sacarlas, sacaste, sacarles, sacarlos, sacarla, sacan, sacáis, sace, sacadas, sacár, sacarás, sacarán, sacaron, sacarme, sacos, sacándole, sacarse",775,6.454545454545454,775,8.55911217107002,12,169,90
sé,864,864,NA,13,308,2,2,Spanish (Mexican),1260545,se,spanish_(mexican),self,2,"se, sé",18606,2,18606,NA,120,674,3211
ven,1654,1654,NA,409,405,597,3,Spanish (Mexican),1260545,ven,spanish_(mexican),deer,13,"ven, venido, venías, venir, venían, venía, veníamos, venid, venimos, venado, venís, veníais, vena",2012,5.615384615384615,2012,7.159343434343435,416,475,614
guapa,271,271,4.586715867158672,5,159,3,5,Spanish (Mexican),1260545,guap,spanish_(mexican),cute,4,"guapa, guapo, guapos, guapas",467,5.5,467,5.364004062508429,16,264,5
esta,2168,2168,NA,85,280,435,4,Spanish (Mexican),1260545,esta,spanish_(mexican),this,12,"está, éste, esto, esta, este, ésta, esté, estao, ésto, estaís, éstá, estáa",28370,4.333333333333333,28370,5.458333333333333,873,7149,6280
salir,311,311,NA,8,79,5,5,Spanish (Mexican),1260545,sal,spanish_(mexican),living room,31,"salen, salir, sale, salimos, sal, salió, saliendo, salido, sales, salieron, salirle, saladas, salí, salía, sala, salida, salíamos, saliese, salías, saliste, saliera, salís, salid, salieran, salían, sálo, salieses, salada, salidos, salado, salirse",1741,6,1741,8.405219091752825,54,446,96
este,2890,2890,NA,135,361,666,4,Spanish (Mexican),1260545,este,spanish_(mexican),this,12,"está, éste, esto, esta, este, ésta, esté, estao, ésto, estaís, éstá, estáa",28370,4.333333333333333,28370,5.458333333333333,873,7149,6280
pipi,84,84,3.2976190476190474,27,44,3,4,Spanish (Mexican),1260545,pipi,spanish_(mexican),honk honk,8,"pipi, pipas, pipa, pipo, pipí, pípi, piper, pip",333,4.125,333,4.724980376766091,58,186,16
guapo,169,169,4.781065088757397,11,86,1,5,Spanish (Mexican),1260545,guap,spanish_(mexican),cute,4,"guapa, guapo, guapos, guapas",467,5.5,467,5.364004062508429,16,264,5
chica,352,352,NA,8,168,28,5,Spanish (Mexican),1260545,chic,spanish_(mexican),little (description),10,"poco, chica, chico, poca, chicos, chicas, pocas, pocos, poc, chic",2028,4.7,2028,6.966232662033334,45,685,68
decirlo,27,27,5.555555555555555,NA,11,NA,7,Spanish (Mexican),1260545,dec,spanish_(mexican),say,24,"decirlo, decir, decimos, decía, decirla, decido, decírselo, decías, decirle, decirme, decían, decirse, decirselo, decís, decirles, decíamos, dece, decirnos, decíais, década, decírlo, deco, decirlos, decirlas",1282,6.708333333333333,1282,6.547294913961581,57,392,45
chico,380,380,6.686842105263158,14,158,26,5,Spanish (Mexican),1260545,chic,spanish_(mexican),little (description),10,"poco, chica, chico, poca, chicos, chicas, pocas, pocos, poc, chic",2028,4.7,2028,6.966232662033334,45,685,68
estos,662,662,NA,17,73,107,5,Spanish (Mexican),1260545,estos,spanish_(mexican),these,5,"estás, estas, estos, éstos, éstas",3130,5,3130,8.029100529100528,49,496,542
pintado,144,144,NA,1,63,NA,7,Spanish (Mexican),1260545,pint,spanish_(mexican),paint (action),29,"pintado, pintando, pinto, pintar, pinta, pintamos, pintes, pintas, pintan, pintada, pintaba, pintemos, pinte, pínta, pintaste, pintarle, pintarlo, pintó, pintados, pintadas, pintarles, pintaran, pintéis, pintáis, pintaría, pintarla, pintarlas, pintarnos, pintarse",1317,7.137931034482759,1317,6.4263390989424884,38,533,90
lápiz,141,141,NA,12,69,4,5,Spanish (Mexican),1260545,lapiz,spanish_(mexican),pen/pencil,2,"lápiz, lapiz",149,5,149,10.5,12,73,4
gracias,482,482,NA,189,120,82,7,Spanish (Mexican),1260545,graci,spanish_(mexican),thank you,3,"gracias, gracia, graciosas",528,7.333333333333333,528,6.511111111111111,189,150,83
decir,637,637,NA,13,188,2,5,Spanish (Mexican),1260545,dec,spanish_(mexican),say,24,"decirlo, decir, decimos, decía, decirla, decido, decírselo, decías, decirle, decirme, decían, decirse, decirselo, decís, decirles, decíamos, dece, decirnos, decíais, década, decírlo, deco, decirlos, decirlas",1282,6.708333333333333,1282,6.547294913961581,57,392,45
cuál,1720,1720,NA,151,118,726,4,Spanish (Mexican),1260545,cual,spanish_(mexican),which (question),9,"cuál, cuáles, cual, cuales, cúal, cualas, cuala, cúales, cuála",2094,5.111111111111111,2094,5.994424882629108,174,166,825
orejas,117,117,5.641025641025641,2,61,3,6,Spanish (Mexican),1260545,orej,spanish_(mexican),ear,3,"orejas, oreja, orejo",174,5.333333333333333,174,4.469627594627595,6,102,3
patas,87,87,NA,1,45,NA,5,Spanish (Mexican),1260545,pat,spanish_(mexican),duck,9,"patas, patos, pato, patadas, pata, patada, patí, patear, pateando",832,5.444444444444445,832,7.8859769844191865,47,443,22
pintando,168,168,5.2976190476190474,5,78,6,8,Spanish (Mexican),1260545,pint,spanish_(mexican),paint (action),29,"pintado, pintando, pinto, pintar, pinta, pintamos, pintes, pintas, pintan, pintada, pintaba, pintemos, pinte, pínta, pintaste, pintarle, pintarlo, pintó, pintados, pintadas, pintarles, pintaran, pintéis, pintáis, pintaría, pintarla, pintarlas, pintarnos, pintarse",1317,7.137931034482759,1317,6.4263390989424884,38,533,90
cuadros,18,18,7.111111111111111,NA,7,NA,7,Spanish (Mexican),1260545,cuadr,spanish_(mexican),picture,7,"cuadros, cuadro, cuadra, cuadrada, cuadrado, cuadras, cuadrados",124,7.285714285714286,124,7.126133461047254,4,60,4
bonitos,100,100,NA,3,49,NA,7,Spanish (Mexican),1260545,bonit,spanish_(mexican),pretty,4,"bonito, bonitas, bonita, bonitos",1438,6.5,1438,5.864795918367347,20,802,2
pinto,52,52,NA,3,14,6,5,Spanish (Mexican),1260545,pint,spanish_(mexican),paint (action),29,"pintado, pintando, pinto, pintar, pinta, pintamos, pintes, pintas, pintan, pintada, pintaba, pintemos, pinte, pínta, pintaste, pintarle, pintarlo, pintó, pintados, pintadas, pintarles, pintaran, pintéis, pintáis, pintaría, pintarla, pintarlas, pintarnos, pintarse",1317,7.137931034482759,1317,6.4263390989424884,38,533,90
ojos,188,188,NA,4,113,2,4,Spanish (Mexican),1260545,ojos,spanish_(mexican),eye,1,ojos,188,4,188,NA,4,113,2
cuáles,142,142,5.591549295774648,6,31,46,6,Spanish (Mexican),1260545,cual,spanish_(mexican),which (question),9,"cuál, cuáles, cual, cuales, cúal, cualas, cuala, cúales, cuála",2094,5.111111111111111,2094,5.994424882629108,174,166,825
mal,518,518,NA,5,272,4,3,Spanish (Mexican),1260545,mal,spanish_(mexican),bad,7,"mala, malo, mal, malos, malas, males, malí",1576,4.285714285714286,1576,7.378672150411281,166,823,31
dibujada,2,2,13.5,NA,2,NA,8,Spanish (Mexican),1260545,dibuj,spanish_(mexican),draw,25,"dibujada, dibujado, dibujan, dibujo, dibujar, dibujaban, dibujándome, dibujos, dibuja, dibujamos, dibujas, dibujando, dibujó, dibujarle, dibujaba, dibujándole, dibujáis, dibuje, dibujarlo, dibujaste, dibujes, dibujé, dibujadas, dibujados, dibujante",913,8,913,6.905474579479863,12,383,40
jugamos,307,307,NA,6,67,86,7,Spanish (Mexican),1260545,jug,spanish_(mexican),juice,31,"jugar, jugamos, jugando, juguemos, jugáis, jugabas, jugaba, jugábamos, jugársela, jugada, jugaron, jugara, jugarme, jugaban, jugado, jugaste, jugan, jugaremos, juguéis, jugad, jugaré, juga, jugo, jugarás, juguen, jugaís, jugaras, jugasteis, jugabais, jug, jugaar",2564,6.516129032258065,2564,7.735522940387472,50,871,163
jugamos,307,307,NA,6,67,86,7,Spanish (Mexican),1260545,jug,spanish_(mexican),play,31,"jugar, jugamos, jugando, juguemos, jugáis, jugabas, jugaba, jugábamos, jugársela, jugada, jugaron, jugara, jugarme, jugaban, jugado, jugaste, jugan, jugaremos, juguéis, jugad, jugaré, juga, jugo, jugarás, juguen, jugaís, jugaras, jugasteis, jugabais, jug, jugaar",2564,6.516129032258065,2564,7.735522940387472,50,871,163
pintar,390,390,6.135897435897436,13,179,8,6,Spanish (Mexican),1260545,pint,spanish_(mexican),paint (action),29,"pintado, pintando, pinto, pintar, pinta, pintamos, pintes, pintas, pintan, pintada, pintaba, pintemos, pinte, pínta, pintaste, pintarle, pintarlo, pintó, pintados, pintadas, pintarles, pintaran, pintéis, pintáis, pintaría, pintarla, pintarlas, pintarnos, pintarse",1317,7.137931034482759,1317,6.4263390989424884,38,533,90
pinta,234,234,NA,7,88,23,5,Spanish (Mexican),1260545,pint,spanish_(mexican),paint (action),29,"pintado, pintando, pinto, pintar, pinta, pintamos, pintes, pintas, pintan, pintada, pintaba, pintemos, pinte, pínta, pintaste, pintarle, pintarlo, pintó, pintados, pintadas, pintarles, pintaran, pintéis, pintáis, pintaría, pintarla, pintarlas, pintarnos, pintarse",1317,7.137931034482759,1317,6.4263390989424884,38,533,90
feo,138,138,NA,17,68,2,3,Spanish (Mexican),1260545,feo,spanish_(mexican),ugly,1,feo,138,3,138,NA,17,68,2
jugando,448,448,NA,15,163,28,7,Spanish (Mexican),1260545,jug,spanish_(mexican),juice,31,"jugar, jugamos, jugando, juguemos, jugáis, jugabas, jugaba, jugábamos, jugársela, jugada, jugaron, jugara, jugarme, jugaban, jugado, jugaste, jugan, jugaremos, juguéis, jugad, jugaré, juga, jugo, jugarás, juguen, jugaís, jugaras, jugasteis, jugabais, jug, jugaar",2564,6.516129032258065,2564,7.735522940387472,50,871,163
jugando,448,448,NA,15,163,28,7,Spanish (Mexican),1260545,jug,spanish_(mexican),play,31,"jugar, jugamos, jugando, juguemos, jugáis, jugabas, jugaba, jugábamos, jugársela, jugada, jugaron, jugara, jugarme, jugaban, jugado, jugaste, jugan, jugaremos, juguéis, jugad, jugaré, juga, jugo, jugarás, juguen, jugaís, jugaras, jugasteis, jugabais, jug, jugaar",2564,6.516129032258065,2564,7.735522940387472,50,871,163
mío,355,355,NA,5,222,5,3,Spanish (Mexican),1260545,mio,spanish_(mexican),mine,9,"mío, míos, mía, mías, mia, mio, mios, mias, míoo",626,3.5555555555555554,626,10.552981715056323,11,387,10
mañana,446,446,NA,16,169,72,6,Spanish (Mexican),1260545,mañan,spanish_(mexican),tomorrow,3,"mañana, mañanas, maña",469,5.666666666666667,469,6.5,17,180,72
bailas,14,14,4.285714285714286,1,8,NA,6,Spanish (Mexican),1260545,bail,spanish_(mexican),dance,18,"bailas, baila, bailar, bailando, bailan, bailado, baile, bailaban, bailaste, bailo, bailamos, bailarás, bailaba, bailábamos, bailabais, bailáis, bailasteis, bailes",168,7.166666666666667,168,5.074736201298701,11,87,13
baila,24,24,NA,5,11,4,5,Spanish (Mexican),1260545,bail,spanish_(mexican),dance,18,"bailas, baila, bailar, bailando, bailan, bailado, baile, bailaban, bailaste, bailo, bailamos, bailarás, bailaba, bailábamos, bailabais, bailáis, bailasteis, bailes",168,7.166666666666667,168,5.074736201298701,11,87,13
canta,201,201,NA,15,44,62,5,Spanish (Mexican),1260545,cant,spanish_(mexican),sing,35,"canta, cantar, cantamos, cantas, canto, cante, cantemos, cantarle, cantárselo, cantabas, cánta, cantando, cantes, cantos, cantan, cantaba, cantado, cantarán, cantará, cantábamos, cantaríamos, cantaste, cantarles, cantáis, cantases, cantaban, canten, cantabais, cantó, cantarla, cantandome, cantasteis, cantarlas, cantaron, cantaremos",933,7.571428571428571,933,6.943735526416686,33,373,90
ellos,330,330,NA,3,167,10,5,Spanish (Mexican),1260545,ellos,spanish_(mexican),they,2,"ellos, ellas",466,5,466,8.088235294117647,4,246,11
ositos,35,35,7,3,21,3,6,Spanish (Mexican),1260545,osit,spanish_(mexican),teddybear,3,"ositos, osito, osita",244,5.333333333333333,244,6.166666666666666,14,144,7
lunes,42,42,9.547619047619047,NA,12,NA,5,Spanish (Mexican),1260545,lun,spanish_(mexican),moon,4,"lunes, lunar, luna, lunas",284,4.75,284,6.089962701818925,13,145,12
tenías,202,202,NA,1,35,18,6,Spanish (Mexican),1260545,ten,spanish_(mexican),have,23,"tenías, ten, tenía, tener, tenemos, tenido, teníamos, tenéis, tenían, tenan, tene, tenerlo, teniendo, tenerme, tenerlas, tened, teníais, tenen, tenir, tenerla, teneís, tenerlos, teniéndolo",2350,6.260869565217392,2350,7.15172261681408,67,217,376
cerrar,121,121,NA,5,48,4,6,Spanish (Mexican),1260545,cerr,spanish_(mexican),close,19,"cerrar, cerremos, cerrada, cerrado, cerro, cerramos, cerró, cerrarlo, cerrando, cerrados, cerrarla, cerrará, cerrábamos, cerraron, cerrarlos, cerraste, cerrarle, cerrara, cerrad",310,7.421052631578948,310,6.770880015149118,16,139,17
cerremos,7,7,7.714285714285714,NA,1,NA,8,Spanish (Mexican),1260545,cerr,spanish_(mexican),close,19,"cerrar, cerremos, cerrada, cerrado, cerro, cerramos, cerró, cerrarlo, cerrando, cerrados, cerrarla, cerrará, cerrábamos, cerraron, cerrarlos, cerraste, cerrarle, cerrara, cerrad",310,7.421052631578948,310,6.770880015149118,16,139,17
perro,894,894,NA,40,496,17,5,Spanish (Mexican),1260545,perr,spanish_(mexican),dog,5,"perro, perros, perra, perrerías, perr",1023,5.8,1023,10.266666666666666,42,573,20
tenedor,84,84,NA,5,50,4,7,Spanish (Mexican),1260545,tenedor,spanish_(mexican),fork,2,"tenedor, tenedores",93,8,93,4,6,57,4
ten,379,379,NA,50,37,194,3,Spanish (Mexican),1260545,ten,spanish_(mexican),have,23,"tenías, ten, tenía, tener, tenemos, tenido, teníamos, tenéis, tenían, tenan, tene, tenerlo, teniendo, tenerme, tenerlas, tened, teníais, tenen, tenir, tenerla, teneís, tenerlos, teniéndolo",2350,6.260869565217392,2350,7.15172261681408,67,217,376
cuidado,563,563,NA,108,156,134,7,Spanish (Mexican),1260545,cuid,spanish_(mexican),careful,18,"cuidado, cuidad, cuidaban, cuidan, cuidando, cuida, cuidar, cuide, cuidaba, cuidándole, cuidándolos, cuido, cuidabas, cuidados, cuidas, cuidarla, cuidó, cuidaste",675,7.055555555555555,675,7.538888888888889,110,179,143
sucias,18,18,5.611111111111111,NA,14,NA,6,Spanish (Mexican),1260545,suci,spanish_(mexican),dirty,4,"sucias, sucio, sucia, sucios",151,5.5,151,5.991522366522366,8,81,0
querías,75,75,7.266666666666667,NA,18,6,7,Spanish (Mexican),1260545,quer,spanish_(mexican),wanna,15,"querías, quería, queremos, queráis, querer, queríamos, querían, queréis, queramos, querido, queriendo, querida, queríais, quer, quererlo",537,7.2,537,7.6430078091842795,7,92,49
juguetes,301,301,NA,16,133,8,8,Spanish (Mexican),1260545,juguet,spanish_(mexican),toy (object),4,"juguetes, juguete, jugueticos, juguetería",399,8.75,399,6.836879432624113,19,183,9
tenía,491,491,NA,2,36,56,5,Spanish (Mexican),1260545,ten,spanish_(mexican),have,23,"tenías, ten, tenía, tener, tenemos, tenido, teníamos, tenéis, tenían, tenan, tene, tenerlo, teniendo, tenerme, tenerlas, tened, teníais, tenen, tenir, tenerla, teneís, tenerlos, teniéndolo",2350,6.260869565217392,2350,7.15172261681408,67,217,376
limpiándole,1,1,16,NA,NA,NA,11,Spanish (Mexican),1260545,limpi,spanish_(mexican),clean (description),19,"limpio, limpiándole, limpiar, limpiarle, limpiando, limpiamos, limpiarlo, limpiado, limpie, limpias, limpia, limpiarse, limpies, limpiaba, limpiabas, limpiarla, limpiarlas, limpian, limpiarlos",251,8.210526315789474,251,6.943258756882274,4,100,10
muñeca,209,209,NA,5,127,NA,6,Spanish (Mexican),1260545,muñec,spanish_(mexican),doll,4,"muñeca, muñecos, muñeco, muñecas",724,6.5,724,7.127030578117535,11,350,2
ella,1058,1058,NA,17,418,123,4,Spanish (Mexican),1260545,ella,spanish_(mexican),her,1,ella,1058,4,1058,NA,17,418,123
tener,218,218,NA,5,9,NA,5,Spanish (Mexican),1260545,ten,spanish_(mexican),have,23,"tenías, ten, tenía, tener, tenemos, tenido, teníamos, tenéis, tenían, tenan, tene, tenerlo, teniendo, tenerme, tenerlas, tened, teníais, tenen, tenir, tenerla, teneís, tenerlos, teniéndolo",2350,6.260869565217392,2350,7.15172261681408,67,217,376
bota,79,79,NA,4,26,37,4,Spanish (Mexican),1260545,bot,spanish_(mexican),boots,9,"botas, bota, botes, bote, boto, botar, botan, botaron, boté",218,4.777777777777778,218,4.263535551206784,14,85,40
pintamos,118,118,4.788135593220339,6,23,42,8,Spanish (Mexican),1260545,pint,spanish_(mexican),paint (action),29,"pintado, pintando, pinto, pintar, pinta, pintamos, pintes, pintas, pintan, pintada, pintaba, pintemos, pinte, pínta, pintaste, pintarle, pintarlo, pintó, pintados, pintadas, pintarles, pintaran, pintéis, pintáis, pintaría, pintarla, pintarlas, pintarnos, pintarse",1317,7.137931034482759,1317,6.4263390989424884,38,533,90
mamí,3,3,NA,1,2,NA,4,Spanish (Mexican),1260545,mam,spanish_(mexican),mommy,9,"mamá, mami, mamí, mama, mamar, mamen, mamas, máma, mam",3589,4.222222222222222,3589,7.59375,207,1660,301
