word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
røde,59,59,NA,1,12,4,4,Danish,194787
perle,1,1,4,NA,1,NA,5,Danish,194787
spyt,3,3,6.666666666666667,NA,NA,1,4,Danish,194787
røre,32,32,6.40625,NA,4,NA,4,Danish,194787
ea,5,5,1,5,NA,NA,2,Danish,194787
skidt,6,6,4.5,1,1,NA,5,Danish,194787
tag,66,66,NA,2,3,32,3,Danish,194787
puha,50,50,2.26,30,4,14,4,Danish,194787
sand,15,15,7.133333333333334,NA,8,NA,4,Danish,194787
adr,1,1,8,NA,NA,1,3,Danish,194787
interessant,1,1,6,NA,NA,NA,11,Danish,194787
dida,6,6,1.1666666666666667,5,1,NA,4,Danish,194787
kendte,6,6,5.166666666666667,NA,NA,1,6,Danish,194787
sjovt,35,35,6.428571428571429,NA,21,NA,5,Danish,194787
faldet,19,19,7.315789473684211,NA,1,1,6,Danish,194787
rullen,1,1,5,NA,NA,NA,6,Danish,194787
stiller,12,12,7,NA,NA,NA,7,Danish,194787
simpelthen,20,20,NA,4,2,NA,10,Danish,194787
be,3,3,NA,1,NA,NA,2,Danish,194787
heroppe,24,24,6.5,1,14,NA,7,Danish,194787
bildør,1,1,4,NA,1,NA,6,Danish,194787
lampen,2,2,3.5,NA,2,NA,6,Danish,194787
loftet,6,6,4.666666666666667,NA,6,NA,6,Danish,194787
gulvet,68,68,6.985294117647059,NA,47,NA,6,Danish,194787
baglæns,9,9,NA,1,7,NA,7,Danish,194787
dog,10,10,3.5,NA,4,NA,3,Danish,194787
hue,30,30,6.666666666666667,1,17,NA,3,Danish,194787
trøjen,7,7,4.857142857142857,NA,2,NA,6,Danish,194787
bukserne,24,24,5.416666666666667,NA,8,2,8,Danish,194787
besværligt,4,4,4.25,1,2,1,10,Danish,194787
armene,2,2,4,NA,NA,NA,6,Danish,194787
hovedet,64,64,NA,1,32,1,7,Danish,194787
ben,49,49,5.571428571428571,1,31,1,3,Danish,194787
kilde,6,6,2.3333333333333335,2,NA,2,5,Danish,194787
fødder,9,9,5.666666666666667,1,6,NA,6,Danish,194787
sted,38,38,NA,1,26,NA,4,Danish,194787
derude,22,22,6.090909090909091,2,14,1,6,Danish,194787
børnehaven,28,28,7.071428571428571,1,22,NA,10,Danish,194787
sager,8,8,7.625,NA,2,NA,5,Danish,194787
herinde,31,31,6.32258064516129,2,19,NA,7,Danish,194787
dine,44,44,NA,1,3,NA,4,Danish,194787
vanter,7,7,5,1,5,NA,6,Danish,194787
tid,25,25,10.36,NA,4,NA,3,Danish,194787
siden,45,45,9.044444444444444,NA,6,1,5,Danish,194787
finder,41,41,5.902439024390244,NA,3,NA,6,Danish,194787
ny,26,26,NA,1,6,2,2,Danish,194787
ville,27,27,7.592592592592593,NA,1,2,5,Danish,194787
historie,28,28,7.892857142857143,NA,13,NA,8,Danish,194787
elefant,23,23,5,NA,19,NA,7,Danish,194787
rydder,3,3,3.6666666666666665,NA,NA,1,6,Danish,194787
samlet,10,10,6.7,NA,3,NA,6,Danish,194787
vende,71,71,NA,1,2,3,5,Danish,194787
fjols,2,2,5.5,1,NA,NA,5,Danish,194787
mikalas,4,4,6.5,NA,1,NA,7,Danish,194787
skrivebord,2,2,8,NA,2,NA,10,Danish,194787
derind,23,23,6.695652173913044,NA,15,2,6,Danish,194787
herind,23,23,NA,2,12,NA,6,Danish,194787
åbnes,12,12,5.416666666666667,NA,8,NA,5,Danish,194787
bøh,30,30,1.1333333333333333,29,1,NA,3,Danish,194787
falde,22,22,NA,1,3,NA,5,Danish,194787
fylder,4,4,NA,1,NA,NA,6,Danish,194787
kravle,29,29,7,NA,1,1,6,Danish,194787
synge,59,59,NA,1,10,NA,5,Danish,194787
godnatsang,1,1,6,NA,1,NA,10,Danish,194787
travlt,3,3,8,NA,1,NA,6,Danish,194787
hallo,19,19,1.2105263157894737,15,2,2,5,Danish,194787
ringe,6,6,4.5,1,2,NA,5,Danish,194787
vinke,17,17,3.4705882352941178,4,6,1,5,Danish,194787
fingrene,39,39,NA,3,22,NA,8,Danish,194787
klemme,12,12,5.416666666666667,NA,8,NA,6,Danish,194787
altid,17,17,9.705882352941176,NA,4,NA,5,Danish,194787
aldrig,26,26,NA,1,2,2,6,Danish,194787
kukkuk,11,11,1,11,NA,NA,6,Danish,194787
haha,13,13,2.4615384615384617,9,NA,4,4,Danish,194787
øjøj,1,1,1,1,NA,NA,4,Danish,194787
øjøjøj,1,1,1,1,NA,NA,6,Danish,194787
dei,1,1,1,1,NA,NA,3,Danish,194787
blev,68,68,NA,1,2,8,4,Danish,194787
derhenne,40,40,NA,3,28,2,8,Danish,194787
brik,7,7,7,NA,4,NA,4,Danish,194787
puslespillet,5,5,7.4,NA,3,NA,12,Danish,194787
ryddet,2,2,7,NA,NA,1,6,Danish,194787
lugte,5,5,5.4,NA,3,NA,5,Danish,194787
lavet,75,75,NA,2,23,1,5,Danish,194787
pølser,8,8,5.75,NA,5,NA,6,Danish,194787
slog,19,19,6,NA,NA,6,4,Danish,194787
skiftes,5,5,6,NA,2,NA,7,Danish,194787
æh,14,14,4.857142857142857,3,7,NA,2,Danish,194787
racerbane,3,3,6.333333333333333,NA,2,NA,9,Danish,194787
wauv,1,1,1,1,NA,NA,4,Danish,194787
stærkt,26,26,NA,1,13,NA,6,Danish,194787
alt,78,78,8.807692307692308,NA,1,5,3,Danish,194787
racerbil,2,2,7,NA,1,NA,8,Danish,194787
smart,32,32,5.8125,1,16,NA,5,Danish,194787
før,69,69,NA,2,35,6,3,Danish,194787
brumbrum,2,2,1,2,NA,NA,8,Danish,194787
som,149,149,NA,4,3,33,3,Danish,194787
efterhånden,1,1,12,NA,NA,NA,11,Danish,194787
uj,2,2,1,2,NA,NA,2,Danish,194787
give,75,75,7.6,NA,3,2,4,Danish,194787
tørstig,30,30,NA,2,20,NA,7,Danish,194787
bakke,9,9,NA,1,6,NA,5,Danish,194787
kuglepen,4,4,4.25,NA,2,NA,8,Danish,194787
tegne,246,246,NA,1,70,11,5,Danish,194787
begynde,9,9,11.666666666666666,NA,NA,NA,7,Danish,194787
spiser,83,83,4.698795180722891,1,10,20,6,Danish,194787
skiftet,2,2,7.5,NA,1,NA,7,Danish,194787
tør,7,7,7.571428571428571,NA,NA,1,3,Danish,194787
numse,3,3,6.666666666666667,NA,2,NA,5,Danish,194787
skifte,3,3,6.666666666666667,NA,NA,NA,6,Danish,194787
trænger,6,6,7.333333333333333,NA,NA,1,7,Danish,194787
strømper,6,6,NA,2,2,NA,8,Danish,194787
rydde,7,7,7.285714285714286,NA,NA,NA,5,Danish,194787
bord,27,27,NA,3,19,1,4,Danish,194787
billeder,19,19,6.842105263157895,NA,8,NA,8,Danish,194787
hest,62,62,NA,2,44,NA,4,Danish,194787
steder,16,16,8.25,NA,6,NA,6,Danish,194787
deromme,10,10,5.3,1,8,1,7,Danish,194787
ehdojje,1,1,1,1,NA,NA,7,Danish,194787
vanterne,1,1,5,NA,NA,NA,8,Danish,194787
prikke,3,3,5.666666666666667,NA,NA,NA,6,Danish,194787
ligesom,91,91,NA,2,4,26,7,Danish,194787
klappe,15,15,6.4,NA,2,NA,6,Danish,194787
morgen,15,15,8.466666666666667,NA,10,NA,6,Danish,194787
bage,8,8,6.375,NA,2,1,4,Danish,194787
synges,1,1,8,NA,1,NA,6,Danish,194787
peter,40,40,5.525,NA,7,4,5,Danish,194787
edderkop,17,17,4.764705882352941,NA,16,NA,8,Danish,194787
kravlede,3,3,7.333333333333333,NA,NA,2,8,Danish,194787
ad,41,41,NA,2,4,1,2,Danish,194787
muren,3,3,4.666666666666667,NA,2,NA,5,Danish,194787
regnen,2,2,3,NA,1,1,6,Danish,194787
skyllede,1,1,3,NA,NA,1,8,Danish,194787
stepdans,2,2,6.5,NA,1,NA,8,Danish,194787
gange,23,23,8.434782608695652,NA,16,NA,5,Danish,194787
steppe,3,3,3,NA,3,NA,6,Danish,194787
samba,1,1,4,NA,1,NA,5,Danish,194787
vælte,20,20,5.35,NA,6,NA,5,Danish,194787
sikken,21,21,NA,1,NA,18,6,Danish,194787
hernede,32,32,NA,4,14,3,7,Danish,194787
spørger,16,16,6.625,NA,1,NA,7,Danish,194787
hullet,9,9,NA,1,1,1,6,Danish,194787
upsada,1,1,1,1,NA,NA,6,Danish,194787
taske,10,10,4.6,NA,8,NA,5,Danish,194787
ude,119,119,NA,2,16,14,3,Danish,194787
gården,7,7,4.428571428571429,NA,6,NA,6,Danish,194787
faktisk,15,15,6.533333333333333,NA,1,NA,7,Danish,194787
satter,1,1,10,NA,NA,NA,6,Danish,194787
mhm,2,2,1,2,NA,NA,3,Danish,194787
værre,38,38,7.368421052631579,NA,NA,NA,5,Danish,194787
nenene,1,1,1,1,NA,NA,6,Danish,194787
ostemad,2,2,5,NA,2,NA,7,Danish,194787
juice,25,25,5.24,2,18,NA,5,Danish,194787
hidsig,2,2,6.5,NA,NA,NA,6,Danish,194787
nemlig,98,98,NA,3,19,NA,6,Danish,194787
appelsin,2,2,5,NA,1,NA,8,Danish,194787
um,17,17,NA,12,1,4,2,Danish,194787
haps,46,46,NA,38,4,3,4,Danish,194787
sebastian,77,77,NA,5,19,6,9,Danish,194787
låget,19,19,4.842105263157895,NA,4,NA,5,Danish,194787
mener,15,15,6.266666666666667,NA,7,1,5,Danish,194787
færdig,75,75,NA,6,42,NA,6,Danish,194787
he,1,1,1,1,NA,NA,2,Danish,194787
frækkert,1,1,1,1,NA,NA,8,Danish,194787
tingene,9,9,8.555555555555555,NA,1,NA,7,Danish,194787
gemmeleg,3,3,4,NA,3,NA,8,Danish,194787
poseen,1,1,8,NA,1,NA,6,Danish,194787
allerede,6,6,4.333333333333333,NA,3,NA,8,Danish,194787
taget,43,43,8.372093023255815,NA,13,NA,5,Danish,194787
meningen,16,16,8.6875,NA,6,1,8,Danish,194787
sjover,2,2,4,NA,2,NA,6,Danish,194787
sjov,33,33,5.454545454545454,NA,18,NA,4,Danish,194787
hvert,57,57,8.578947368421053,NA,1,NA,5,Danish,194787
fald,50,50,8.5,NA,12,NA,4,Danish,194787
trænet,1,1,8,NA,NA,NA,6,Danish,194787
skærme,1,1,8,NA,1,NA,6,Danish,194787
bette,5,5,4.2,NA,1,NA,5,Danish,194787
ven,12,12,5.833333333333333,1,9,NA,3,Danish,194787
hive,5,5,4.8,NA,NA,1,4,Danish,194787
rasler,4,4,4,NA,1,NA,6,Danish,194787
efter,83,83,NA,2,16,4,5,Danish,194787
fra,73,73,NA,1,10,6,3,Danish,194787
enormt,5,5,8,NA,NA,NA,6,Danish,194787
skægt,6,6,6.5,NA,5,NA,5,Danish,194787
står,159,159,6.930817610062893,NA,9,9,4,Danish,194787
misforstået,2,2,6,NA,2,NA,11,Danish,194787
leder,5,5,5,NA,NA,NA,5,Danish,194787
vente,42,42,6.642857142857143,NA,5,NA,5,Danish,194787
neej,8,8,1.625,7,1,NA,4,Danish,194787
tabt,12,12,NA,1,4,1,4,Danish,194787
skoen,15,15,5.533333333333333,NA,2,NA,5,Danish,194787
benene,16,16,6.75,NA,11,NA,6,Danish,194787
kommme,1,1,6,NA,NA,NA,6,Danish,194787
sørme,34,34,5.823529411764706,1,3,2,5,Danish,194787
varmen,2,2,5,NA,2,NA,6,Danish,194787
jada,1,1,1,1,NA,NA,4,Danish,194787
øjne,28,28,NA,3,16,1,4,Danish,194787
sikkert,21,21,NA,2,6,NA,7,Danish,194787
nix,11,11,1.4545454545454546,8,3,NA,3,Danish,194787
sur,28,28,6.5,2,12,NA,3,Danish,194787
fugtig,1,1,6,NA,1,NA,6,Danish,194787
halløjsa,1,1,1,1,NA,NA,8,Danish,194787
hjælper,18,18,5.777777777777778,NA,2,NA,7,Danish,194787
lykkedes,2,2,4,NA,1,NA,8,Danish,194787
nedad,8,8,8.5,NA,4,NA,5,Danish,194787
annejs,4,4,5.75,NA,1,1,6,Danish,194787
konvolut,1,1,6,NA,NA,NA,8,Danish,194787
rykke,9,9,6.111111111111111,NA,NA,NA,5,Danish,194787
spille,57,57,6.228070175438597,NA,5,5,6,Danish,194787
fodbold,8,8,5.5,NA,7,NA,7,Danish,194787
slip,9,9,2.6666666666666665,2,5,NA,4,Danish,194787
sjovere,4,4,11.5,NA,1,NA,7,Danish,194787
hører,31,31,7.129032258064516,NA,NA,4,5,Danish,194787
svær,12,12,7.416666666666667,NA,4,NA,4,Danish,194787
sættes,30,30,6.433333333333334,NA,2,2,6,Danish,194787
hul,49,49,6.244897959183674,NA,20,NA,3,Danish,194787
omvendt,3,3,3.6666666666666665,1,1,NA,7,Danish,194787
derhen,14,14,5.714285714285714,1,10,1,6,Danish,194787
flaske,5,5,7,NA,4,NA,6,Danish,194787
lægger,45,45,NA,3,NA,2,6,Danish,194787
ei,3,3,2.6666666666666665,2,NA,1,2,Danish,194787
ryk,1,1,2,NA,NA,1,3,Danish,194787
toppen,6,6,5,NA,2,NA,6,Danish,194787
sidste,58,58,6.896551724137931,NA,17,3,6,Danish,194787
denneher,10,10,5.6,NA,4,NA,8,Danish,194787
vild,3,3,13,NA,NA,NA,4,Danish,194787
ehm,1,1,1,1,NA,NA,3,Danish,194787
mangler,68,68,NA,1,1,10,7,Danish,194787
store,68,68,NA,1,10,1,5,Danish,194787
ordnet,2,2,6.5,NA,NA,NA,6,Danish,194787
tænkt,6,6,NA,1,NA,NA,5,Danish,194787
jah,1,1,1,1,NA,NA,3,Danish,194787
kolbøtte,14,14,NA,2,10,NA,8,Danish,194787
ahwup,1,1,1,1,NA,NA,5,Danish,194787
hopdap,1,1,1,1,NA,NA,6,Danish,194787
uw,1,1,1,1,NA,NA,2,Danish,194787
ahda,2,2,1,2,NA,NA,4,Danish,194787
motion,1,1,7,NA,NA,NA,6,Danish,194787
lalalala,1,1,1,1,NA,NA,8,Danish,194787
århå,1,1,1,1,NA,NA,4,Danish,194787
ride,14,14,6.785714285714286,NA,3,4,4,Danish,194787
ranke,3,3,3.3333333333333335,NA,3,NA,5,Danish,194787
bluse,10,10,6.6,NA,5,1,5,Danish,194787
arbejdet,3,3,4.333333333333333,NA,3,NA,8,Danish,194787
forsigtige,3,3,NA,1,2,NA,10,Danish,194787
spejlet,1,1,8,NA,1,NA,7,Danish,194787
vinker,10,10,3.5,NA,6,1,6,Danish,194787
tilbage,23,23,NA,1,10,NA,7,Danish,194787
bolde,4,4,2.75,NA,3,NA,5,Danish,194787
hå,5,5,1,5,NA,NA,2,Danish,194787
ujuj,1,1,1,1,NA,NA,4,Danish,194787
duj,1,1,1,1,NA,NA,3,Danish,194787
bide,30,30,6.3,1,11,NA,4,Danish,194787
sutte,5,5,7.4,NA,1,NA,5,Danish,194787
kravl,2,2,5.5,NA,NA,1,5,Danish,194787
hent,7,7,7,NA,NA,NA,4,Danish,194787
la,3,3,1,3,NA,NA,2,Danish,194787
mam,26,26,3.3461538461538463,6,19,NA,3,Danish,194787
næsen,42,42,5.785714285714286,1,28,NA,5,Danish,194787
loft,1,1,4,NA,1,NA,4,Danish,194787
hupsa,1,1,2,NA,NA,1,5,Danish,194787
hejsa,1,1,2,NA,1,NA,5,Danish,194787
ringen,3,3,4,NA,NA,NA,6,Danish,194787
ring,3,3,5,NA,2,NA,4,Danish,194787
grøn,56,56,4.571428571428571,2,34,3,4,Danish,194787
holder,32,32,8,NA,NA,2,6,Danish,194787
bukser,30,30,NA,3,11,1,6,Danish,194787
tages,4,4,6.25,NA,NA,NA,5,Danish,194787
denher,7,7,5.571428571428571,NA,5,NA,6,Danish,194787
derom,8,8,5.375,NA,3,1,5,Danish,194787
sparke,15,15,7.4,NA,3,NA,6,Danish,194787
gribe,13,13,3.3846153846153846,NA,11,NA,5,Danish,194787
smider,8,8,5.5,NA,NA,4,6,Danish,194787
puste,16,16,5.375,2,7,NA,5,Danish,194787
spilder,15,15,6.266666666666667,NA,2,4,7,Danish,194787
fingre,30,30,5.966666666666667,NA,19,NA,6,Danish,194787
kruset,1,1,7,NA,1,NA,6,Danish,194787
beskidt,13,13,6.461538461538462,1,8,NA,7,Danish,194787
stil,3,3,3.3333333333333335,NA,2,1,4,Danish,194787
kun,108,108,NA,1,4,15,3,Danish,194787
vand,68,68,7.544117647058823,NA,32,NA,4,Danish,194787
leger,93,93,6.924731182795699,NA,12,5,5,Danish,194787
ballon,5,5,3.4,1,4,NA,6,Danish,194787
dat,1,1,1,1,NA,NA,3,Danish,194787
mikrofon,24,24,NA,1,12,NA,8,Danish,194787
bagved,26,26,5.461538461538462,3,18,1,6,Danish,194787
legetøj,12,12,5.666666666666667,1,7,NA,7,Danish,194787
straks,4,4,5.5,NA,3,NA,6,Danish,194787
vådt,3,3,8.333333333333334,NA,2,NA,4,Danish,194787
fedtede,2,2,5,NA,1,NA,7,Danish,194787
vov,23,23,2.130434782608696,14,5,2,3,Danish,194787
mjav,1,1,3,NA,1,NA,4,Danish,194787
pivelyd,1,1,3,NA,1,NA,7,Danish,194787
ae,10,10,2.2,5,1,1,2,Danish,194787
sløv,2,2,5.5,NA,1,NA,4,Danish,194787
varm,28,28,4.607142857142857,NA,23,NA,4,Danish,194787
legesager,17,17,7.588235294117647,1,5,NA,9,Danish,194787
sagerne,1,1,9,NA,1,NA,7,Danish,194787
halen,26,26,5.615384615384615,NA,12,1,5,Danish,194787
drejer,10,10,7,NA,NA,NA,6,Danish,194787
hiver,2,2,5.5,NA,NA,1,5,Danish,194787
kedelig,5,5,NA,1,1,NA,7,Danish,194787
vups,12,12,1,12,NA,NA,4,Danish,194787
gris,64,64,NA,3,48,NA,4,Danish,194787
grisen,86,86,NA,4,25,25,6,Danish,194787
tøj,34,34,7.705882352941177,NA,7,1,3,Danish,194787
rigtignok,1,1,5,NA,1,NA,9,Danish,194787
høre,133,133,5.7443609022556394,NA,44,NA,4,Danish,194787
børn,36,36,8.055555555555555,1,17,NA,4,Danish,194787
trøje,3,3,4.666666666666667,NA,1,NA,5,Danish,194787
pust,1,1,4,NA,NA,1,4,Danish,194787
støn,1,1,4,NA,NA,NA,4,Danish,194787
strengt,1,1,3,NA,1,NA,7,Danish,194787
fangede,9,9,5.333333333333333,NA,NA,2,7,Danish,194787
spyttet,1,1,3,NA,1,NA,7,Danish,194787
tålmodig,1,1,6,NA,1,NA,8,Danish,194787
hurtig,5,5,5.6,NA,2,NA,6,Danish,194787
kikke,4,4,6.5,NA,NA,NA,5,Danish,194787
lange,19,19,6.421052631578948,NA,1,2,5,Danish,194787
arme,8,8,6.25,NA,6,2,4,Danish,194787
skubbe,32,32,5.8125,NA,9,NA,6,Danish,194787
me,1,1,1,1,NA,NA,2,Danish,194787
nyt,10,10,6.7,NA,4,NA,3,Danish,194787
sæt,71,71,4.788732394366197,NA,1,39,3,Danish,194787
giraf,12,12,4.333333333333333,NA,10,NA,5,Danish,194787
interesseret,2,2,6.5,NA,NA,NA,12,Danish,194787
oppe,91,91,NA,1,6,14,4,Danish,194787
gad,12,12,6.666666666666667,NA,NA,8,3,Danish,194787
vide,17,17,9.352941176470589,NA,4,NA,4,Danish,194787
ledte,1,1,6,NA,NA,NA,5,Danish,194787
dingdong,12,12,1.4166666666666667,10,1,NA,8,Danish,194787
ding,3,3,2,2,NA,NA,4,Danish,194787
bo,10,10,5.6,2,NA,NA,2,Danish,194787
klovn,26,26,NA,1,17,NA,5,Danish,194787
uhada,5,5,1.6,4,NA,1,5,Danish,194787
kildrer,12,12,NA,1,1,3,7,Danish,194787
tæerne,4,4,5.75,NA,2,NA,6,Danish,194787
snurre,5,5,6.2,NA,NA,NA,6,Danish,194787
dut,14,14,1.2857142857142858,11,2,1,3,Danish,194787
savler,3,3,2,1,NA,1,6,Danish,194787
e,3,3,4.666666666666667,NA,3,NA,1,Danish,194787
klare,6,6,7.666666666666667,1,NA,NA,5,Danish,194787
sejlskib,6,6,2.5,1,4,1,8,Danish,194787
dav,3,3,1,3,NA,NA,3,Danish,194787
senere,7,7,6.714285714285714,NA,7,NA,6,Danish,194787
øh,53,53,4.490566037735849,16,21,3,2,Danish,194787
pose,6,6,8.833333333333334,NA,4,NA,4,Danish,194787
heromme,30,30,6.833333333333333,2,16,NA,7,Danish,194787
kosten,3,3,7.666666666666667,NA,2,NA,6,Danish,194787
skat,10,10,5.6,1,9,NA,4,Danish,194787
hule,28,28,7.214285714285714,1,13,NA,4,Danish,194787
gyng,1,1,1,1,NA,NA,4,Danish,194787
græder,92,92,NA,3,25,20,6,Danish,194787
tøjet,8,8,7.5,NA,2,NA,5,Danish,194787
knappes,6,6,4.666666666666667,NA,2,NA,7,Danish,194787
av,108,108,2.2685185185185186,60,16,30,2,Danish,194787
knude,3,3,4,NA,2,NA,5,Danish,194787
binde,3,3,7.333333333333333,NA,NA,NA,5,Danish,194787
findet,2,2,5,NA,NA,NA,6,Danish,194787
tegn,13,13,NA,1,NA,7,4,Danish,194787
knappe,8,8,5,NA,1,NA,6,Danish,194787
derop,38,38,NA,5,21,2,5,Danish,194787
forbi,10,10,6.8,NA,8,NA,5,Danish,194787
wau,3,3,1.3333333333333333,2,NA,1,3,Danish,194787
svinger,4,4,5.25,NA,1,NA,7,Danish,194787
herhenne,27,27,7.111111111111111,NA,22,NA,8,Danish,194787
kig,32,32,4.5,3,6,13,3,Danish,194787
småkage,4,4,7,NA,3,NA,7,Danish,194787
lokkes,2,2,4.5,NA,NA,NA,6,Danish,194787
tabte,13,13,NA,1,1,2,5,Danish,194787
kagen,12,12,NA,1,9,1,5,Danish,194787
plejer,29,29,7.827586206896552,NA,2,2,6,Danish,194787
sort,26,26,5.8076923076923075,NA,17,1,4,Danish,194787
pjattet,4,4,6.5,NA,1,NA,7,Danish,194787
slår,54,54,5.351851851851852,NA,11,11,4,Danish,194787
kæppen,1,1,4,NA,1,NA,6,Danish,194787
oven,54,54,8.425925925925926,NA,3,4,4,Danish,194787
snyder,24,24,4.708333333333333,NA,14,4,6,Danish,194787
fræk,7,7,4.285714285714286,NA,4,NA,4,Danish,194787
herfra,5,5,7.4,NA,5,NA,6,Danish,194787
tidligt,5,5,5.8,NA,4,NA,7,Danish,194787
hamre,2,2,4,NA,NA,1,5,Danish,194787
ødelægger,13,13,6.6923076923076925,NA,NA,1,9,Danish,194787
hat,41,41,5.560975609756097,NA,26,3,3,Danish,194787
halløj,3,3,3,2,1,NA,6,Danish,194787
rigtige,7,7,11.714285714285714,NA,1,NA,7,Danish,194787
deroppe,64,64,NA,4,36,2,7,Danish,194787
bænk,2,2,9.5,NA,NA,NA,4,Danish,194787
masse,107,107,7.205607476635514,1,7,NA,5,Danish,194787
uhu,7,7,1.4285714285714286,5,2,NA,3,Danish,194787
halsen,7,7,7.142857142857143,NA,4,2,6,Danish,194787
rækker,2,2,4.5,NA,NA,1,6,Danish,194787
tunge,24,24,5.75,1,15,NA,5,Danish,194787
blomsten,3,3,4.666666666666667,NA,3,NA,8,Danish,194787
slappe,3,3,5.666666666666667,NA,NA,NA,6,Danish,194787
prøvet,15,15,6.666666666666667,NA,4,NA,6,Danish,194787
nappe,1,1,7,NA,NA,NA,5,Danish,194787
arbejde,5,5,5.4,NA,5,NA,7,Danish,194787
fine,21,21,7.285714285714286,NA,1,3,4,Danish,194787
vest,15,15,6.933333333333334,NA,8,NA,4,Danish,194787
varer,4,4,8,NA,NA,1,5,Danish,194787
længe,13,13,7.846153846153846,NA,5,NA,5,Danish,194787
fingeren,8,8,6.25,NA,3,NA,8,Danish,194787
bedre,32,32,7.75,NA,8,NA,5,Danish,194787
sødt,3,3,4.666666666666667,NA,2,NA,4,Danish,194787
godnat,11,11,2,7,2,1,6,Danish,194787
ehme,1,1,1,1,NA,NA,4,Danish,194787
skovl,11,11,5.7272727272727275,NA,7,NA,5,Danish,194787
dit,29,29,6.758620689655173,NA,1,3,3,Danish,194787
hår,60,60,NA,4,36,NA,3,Danish,194787
rive,7,7,9,NA,1,NA,4,Danish,194787
mod,17,17,7.294117647058823,NA,NA,NA,3,Danish,194787
knæet,1,1,6,NA,1,NA,5,Danish,194787
plads,51,51,NA,2,27,NA,5,Danish,194787
stram,15,15,4.533333333333333,NA,12,NA,5,Danish,194787
lykkes,1,1,6,NA,1,NA,6,Danish,194787
triller,5,5,4.2,NA,NA,NA,7,Danish,194787
ih,12,12,NA,4,2,6,2,Danish,194787
frygtelig,3,3,13.333333333333334,NA,NA,NA,9,Danish,194787
sulten,2,2,6,NA,1,NA,6,Danish,194787
foran,16,16,6.6875,2,8,1,5,Danish,194787
alligevel,26,26,9.038461538461538,NA,20,NA,9,Danish,194787
kigge,186,186,NA,4,40,NA,5,Danish,194787
kuk,3,3,3.6666666666666665,2,NA,NA,3,Danish,194787
ret,34,34,6.735294117647059,NA,1,2,3,Danish,194787
synd,34,34,5.4411764705882355,NA,24,NA,4,Danish,194787
benet,13,13,7.3076923076923075,NA,3,1,5,Danish,194787
let,8,8,7.5,NA,3,1,3,Danish,194787
endda,3,3,7,NA,NA,NA,5,Danish,194787
malet,5,5,8.6,NA,1,NA,5,Danish,194787
kyse,1,1,1,1,NA,NA,4,Danish,194787
pels,5,5,8,NA,1,NA,4,Danish,194787
hale,41,41,NA,4,23,NA,4,Danish,194787
dreje,28,28,6.321428571428571,1,NA,NA,5,Danish,194787
løsrive,1,1,6,NA,NA,NA,7,Danish,194787
ørene,3,3,3.6666666666666665,NA,3,NA,5,Danish,194787
drej,3,3,4.666666666666667,NA,NA,3,4,Danish,194787
side,40,40,NA,2,27,NA,4,Danish,194787
lære,13,13,7,NA,1,NA,4,Danish,194787
sagde,82,82,6.2682926829268295,NA,19,10,5,Danish,194787
madrasserne,3,3,6.333333333333333,NA,3,NA,11,Danish,194787
telefonen,4,4,3.5,NA,3,NA,9,Danish,194787
hallow,1,1,2,NA,1,NA,6,Danish,194787
goddag,47,47,2.1702127659574466,33,3,9,6,Danish,194787
snakke,38,38,8.578947368421053,NA,8,NA,6,Danish,194787
kender,53,53,6.3584905660377355,NA,8,24,6,Danish,194787
vuf,5,5,1,5,NA,NA,3,Danish,194787
vender,24,24,NA,1,NA,NA,6,Danish,194787
forkert,18,18,NA,1,13,NA,7,Danish,194787
vendt,4,4,8.25,NA,1,NA,5,Danish,194787
svare,6,6,6.5,NA,1,NA,5,Danish,194787
spørgsmålene,1,1,8,NA,NA,NA,12,Danish,194787
fod,10,10,7.6,NA,5,NA,3,Danish,194787
klik,36,36,4.277777777777778,7,20,4,4,Danish,194787
dygtig,96,96,NA,19,57,NA,6,Danish,194787
måske,68,68,NA,4,20,3,5,Danish,194787
vendes,9,9,6.222222222222222,NA,NA,NA,6,Danish,194787
vend,12,12,3.8333333333333335,NA,NA,10,4,Danish,194787
nedi,2,2,3.5,NA,2,NA,4,Danish,194787
tre,46,46,NA,12,13,5,3,Danish,194787
hikke,4,4,4,NA,3,NA,5,Danish,194787
hiv,2,2,2,1,NA,NA,3,Danish,194787
bade,7,7,6.428571428571429,NA,5,NA,4,Danish,194787
bad,15,15,6.2,NA,14,NA,3,Danish,194787
stoppe,15,15,6.333333333333333,NA,1,NA,6,Danish,194787
vogn,16,16,7.5,NA,5,NA,4,Danish,194787
bagefter,49,49,NA,3,32,2,8,Danish,194787
stop,9,9,2.6666666666666665,4,NA,3,4,Danish,194787
starte,16,16,NA,1,1,NA,6,Danish,194787
præcis,4,4,3.75,NA,2,NA,6,Danish,194787
tænde,12,12,6.166666666666667,NA,1,NA,5,Danish,194787
tur,86,86,NA,1,54,NA,3,Danish,194787
resten,13,13,7.384615384615385,NA,2,1,6,Danish,194787
gale,7,7,6.857142857142857,NA,2,NA,4,Danish,194787
led,3,3,7.666666666666667,NA,2,NA,3,Danish,194787
toget,171,171,NA,7,59,20,5,Danish,194787
magnet,2,2,4.5,NA,2,NA,6,Danish,194787
