word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
kocki,3,3,3.3333333333333335,NA,1,NA,5,Croatian,224755,kock,Croatian,block,6,"kocki, kocke, kocka, kocku, kockama, kockati",35,5.666666666666667,35,5.2444444444444445,4,16,1
danas,136,136,NA,4,35,18,5,Croatian,224755,danas,Croatian,today,1,danas,136,5,136,NA,4,35,18
kocke,17,17,NA,2,7,NA,5,Croatian,224755,kock,Croatian,block,6,"kocki, kocke, kocka, kocku, kockama, kockati",35,5.666666666666667,35,5.2444444444444445,4,16,1
loptu,87,87,NA,2,51,8,5,Croatian,224755,lopt,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
razbiti,9,9,5.777777777777778,NA,6,NA,7,Croatian,224755,razbi,Croatian,break,8,"razbiti, razbili, razbit, razbio, razbilo, razbijemo, razbila, razbil",40,6.875,40,7.178968253968254,1,16,2
buba,60,60,5.716666666666667,4,21,19,4,Croatian,224755,bub,Croatian,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
dolje,170,170,NA,7,96,11,5,Croatian,224755,dolj,Croatian,down,1,dolje,170,5,170,NA,7,96,11
pisala,4,4,3,NA,4,NA,6,Croatian,224755,pisa,Croatian,write,4,"pisala, pisati, pisat, pisao",53,5.5,53,4.739375,3,25,7
olovka,22,22,NA,3,10,1,6,Croatian,224755,olovk,Croatian,pen/pencil,4,"olovka, olovku, olovkom, olovke",71,6.25,71,6.6998556998557,6,33,7
tetu,91,91,6.241758241758242,1,22,9,4,Croatian,224755,tet,Croatian,aunt,6,"tetu, teta, teti, tete, tetom, tetama",1166,4.5,1166,6.978435542951672,33,210,119
teta,724,724,NA,28,112,102,4,Croatian,224755,tet,Croatian,aunt,6,"tetu, teta, teti, tete, tetom, tetama",1166,4.5,1166,6.978435542951672,33,210,119
druge,38,38,NA,1,6,1,5,Croatian,224755,drug,Croatian,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,9.83382243130227,13,97,35
radila,29,29,7.241379310344827,NA,12,NA,6,Croatian,224755,radi,Croatian,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,6.36843021240034,22,488,16
usta,100,100,NA,2,53,NA,4,Croatian,224755,ust,Croatian,mouth,3,"usta, ustima, ustati",106,5.333333333333333,106,8.3,2,56,0
drugi,128,128,7.28125,4,29,17,5,Croatian,224755,drug,Croatian,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,9.83382243130227,13,97,35
drugoga,6,6,10.333333333333334,NA,3,NA,7,Croatian,224755,drug,Croatian,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,9.83382243130227,13,97,35
bacim,8,8,8.25,NA,1,5,5,Croatian,224755,baci,Croatian,throw,10,"bacio, baciti, bacila, baci, bacim, bacimo, bacili, baca, bacit, bac",316,5,316,6.398111380660538,11,125,46
čitati,75,75,6.786666666666667,4,37,2,6,Croatian,224755,čita,Croatian,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.3431323179744235,8,86,8
ovog,56,56,NA,8,4,7,4,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
ove,167,167,NA,7,15,24,3,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
bebe,33,33,6.666666666666667,1,15,1,4,Croatian,224755,beb,Croatian,baby,7,"beba, bebom, bebu, bebe, bebi, bebama, bebo",302,4.428571428571429,302,5.271428571428571,19,105,51
bicikl,64,64,6.078125,7,33,5,6,Croatian,224755,bicikl,Croatian,bicycle,4,"bicikl, biciklu, biciklom, bicikle",92,7,92,6.23953125,7,48,8
kupa,45,45,6.177777777777778,1,15,12,4,Croatian,224755,kup,Croatian,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.681012872628727,6,146,22
sapuna,1,1,4,NA,NA,1,6,Croatian,224755,sapun,Croatian,soap,3,"sapuna, sapun, sapunom",7,6,7,6.444444444444445,0,2,2
sapun,3,3,4,NA,NA,1,5,Croatian,224755,sapun,Croatian,soap,3,"sapuna, sapun, sapunom",7,6,7,6.444444444444445,0,2,2
sapunom,3,3,11.333333333333334,NA,2,NA,7,Croatian,224755,sapun,Croatian,soap,3,"sapuna, sapun, sapunom",7,6,7,6.444444444444445,0,2,2
prali,7,7,16.857142857142858,NA,NA,NA,5,Croatian,224755,pra,Croatian,wash,13,"prali, prati, prala, pri, prao, pr, pre, prale, pro, prat, pratila, pratio, prima",50,4.384615384615385,50,11.024908424908425,2,9,2
ova,255,255,NA,8,26,55,3,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
moj,80,80,NA,3,12,10,3,Croatian,224755,moj,Croatian,my,6,"moja, moje, moj, moju, mojoj, moji",267,4,267,7.333333333333333,6,46,23
dao,57,57,7.157894736842105,NA,21,2,3,Croatian,224755,da,Croatian,yes,2,"da, dao",5057,2.5,5057,7.157894736842105,580,1030,982
loptom,29,29,7.413793103448276,NA,14,NA,6,Croatian,224755,lopt,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
pjevati,46,46,5.456521739130435,NA,29,NA,7,Croatian,224755,pjeva,Croatian,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,4.9954793756967675,8,107,9
raditi,85,85,NA,2,58,2,6,Croatian,224755,radi,Croatian,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,6.36843021240034,22,488,16
zvoni,21,21,4.380952380952381,1,12,2,5,Croatian,224755,zvon,Croatian,bell,5,"zvoni, zvono, zvone, zvona, zvon",32,4.8,32,6.792857142857143,3,14,2
jau,1,1,5,NA,NA,1,3,Croatian,224755,ja,Croatian,i,4,"ja, jau, jao, jaoj",1426,3,1426,3.25,48,102,373
jau,1,1,5,NA,NA,1,3,Croatian,224755,ja,Croatian,ouch,5,"ja, jau, jao, jaoj, jaooj",1427,3.4,1427,5.833333333333333,48,102,373
auta,22,22,6.7727272727272725,NA,16,NA,4,Croatian,224755,aut,Croatian,car,7,"auta, auto, autu, autom, auti, aute, autima",392,4.428571428571429,392,8.034236596736596,12,230,19
plesala,6,6,4.166666666666667,NA,5,NA,7,Croatian,224755,plesa,Croatian,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
gledati,50,50,7,1,23,3,7,Croatian,224755,gleda,Croatian,look,13,"gledao, gledaš, gleda, gledaj, gledati, gledala, gledaju, gledali, gledam, gledate, gledat, gledo, gledamo",579,6.3076923076923075,579,7.0026475324429285,68,147,88
kuću,39,39,NA,2,26,2,4,Croatian,224755,kuć,Croatian,house,5,"kuću, kući, kuća, kuće, kućom",164,4.2,164,7.5588235294117645,11,89,3
bacimo,3,3,3.6666666666666665,NA,1,NA,6,Croatian,224755,baci,Croatian,throw,10,"bacio, baciti, bacila, baci, bacim, bacimo, bacili, baca, bacit, bac",316,5,316,6.398111380660538,11,125,46
plakao,17,17,6.647058823529412,NA,11,NA,6,Croatian,224755,plaka,Croatian,cry,6,"plakati, plakao, plakala, plaka, plakat, plakal",99,6.166666666666667,99,6.98400054466231,0,56,5
parku,54,54,NA,2,30,NA,5,Croatian,224755,park,Croatian,park,3,"parku, park, parka",77,4.666666666666667,77,8.005555555555556,2,48,0
bacili,6,6,7,NA,3,NA,6,Croatian,224755,baci,Croatian,throw,10,"bacio, baciti, bacila, baci, bacim, bacimo, bacili, baca, bacit, bac",316,5,316,6.398111380660538,11,125,46
nemam,71,71,NA,9,6,27,5,Croatian,224755,nema,Croatian,all gone,7,"nema, nemoj, nemamo, nemam, nemaš, nemate, nemaju",1174,5.285714285714286,1174,5.898148148148148,80,144,533
stolicu,61,61,NA,2,35,2,7,Croatian,224755,stolic,Croatian,chair,4,"stolicu, stolica, stolice, stolici",103,7,103,7.17842190016103,2,56,4
stolica,9,9,8.222222222222221,NA,3,2,7,Croatian,224755,stolic,Croatian,chair,4,"stolicu, stolica, stolice, stolici",103,7,103,7.17842190016103,2,56,4
glavu,75,75,NA,2,43,NA,5,Croatian,224755,glav,Croatian,head,6,"glavu, glavi, glava, glavom, glave, glavama",151,5.5,151,7.096256684491978,4,88,1
past,32,32,5.71875,2,3,10,4,Croatian,224755,past,Croatian,fall,2,"past, pasti",56,4.5,56,5.71875,3,14,10
nos,56,56,4.928571428571429,2,41,1,3,Croatian,224755,nos,Croatian,nose,6,"nos, nosa, nosu, nosi, nose, nosom",108,4,108,6.487962962962963,4,56,6
soka,56,56,4.696428571428571,6,30,12,4,Croatian,224755,sok,Croatian,juice,3,"soka, sok, sokom",103,4,103,4.772883597883598,8,57,13
drugo,67,67,NA,3,16,6,5,Croatian,224755,drug,Croatian,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,9.83382243130227,13,97,35
stavili,10,10,6.2,NA,3,NA,7,Croatian,224755,stavi,Croatian,put,9,"stavi, stavila, staviti, stavili, stavit, stavio, stavim, stavimo, stavite",525,6.444444444444445,525,6.560416666666667,15,150,37
jao,89,89,NA,15,8,55,3,Croatian,224755,ja,Croatian,i,4,"ja, jau, jao, jaoj",1426,3,1426,3.25,48,102,373
jao,89,89,NA,15,8,55,3,Croatian,224755,ja,Croatian,ouch,5,"ja, jau, jao, jaoj, jaooj",1427,3.4,1427,5.833333333333333,48,102,373
njezina,13,13,8,NA,NA,1,7,Croatian,224755,njezin,Croatian,her,8,"njezina, njezine, njezinu, njezin, njezinoj, njezino, njezinog, njezinim",33,7.25,33,10.779166666666667,0,2,1
baki,27,27,NA,1,8,NA,4,Croatian,224755,bak,Croatian,grandma,7,"baku, baka, bakom, bake, baki, bako, bak",365,4,365,6.1278417555086335,9,78,54
vrti,33,33,NA,2,15,7,4,Croatian,224755,vrt,Croatian,garden,5,"vrti, vrt, vrte, vrtu, vrtim",51,4,51,6.8500000000000005,2,26,7
ljudi,23,23,NA,1,1,7,5,Croatian,224755,ljud,Croatian,people,3,"ljudi, ljudima, ljude",26,5.666666666666667,26,14.5,1,2,7
papira,10,10,4.2,1,6,3,6,Croatian,224755,papir,Croatian,paper,6,"papira, papir, papirom, papiru, papiri, papire",53,6,53,7.076923076923077,3,25,5
ovoga,40,40,NA,2,17,5,5,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
pjevamo,6,6,NA,1,3,NA,7,Croatian,224755,pjeva,Croatian,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,4.9954793756967675,8,107,9
pjevaj,50,50,4.64,2,18,5,6,Croatian,224755,pjeva,Croatian,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,4.9954793756967675,8,107,9
njegova,34,34,9.882352941176471,2,1,2,7,Croatian,224755,njegov,Croatian,his,10,"njegova, njegov, njegovom, njegovoj, njegove, njegovo, njegovi, njegovu, njegovog, njegovih",81,7.3,81,10.506592782040352,2,10,3
bube,1,1,4,NA,NA,NA,4,Croatian,224755,bub,Croatian,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
noći,11,11,5.909090909090909,NA,6,NA,4,Croatian,224755,noć,Croatian,night,3,"noći, noć, noću",47,3.6666666666666665,47,9.373737373737374,1,22,4
mjesec,32,32,7.125,2,9,8,6,Croatian,224755,mjesec,Croatian,moon,4,"mjesec, mjesecu, mjeseca, mjeseci",44,6.75,44,7.59375,2,15,8
zeko,67,67,NA,17,15,15,4,Croatian,224755,zek,Croatian,bunny,4,"zeko, zeki, zeku, zeke",71,4,71,5.166666666666667,17,16,16
skočiti,6,6,4.666666666666667,NA,6,NA,7,Croatian,224755,skoči,Croatian,jump,8,"skočio, skočiti, skoči, skočit, skočila, skoče, skočili, skočivši",68,6.375,68,6.080741626794259,9,20,12
poslije,109,109,NA,5,26,19,7,Croatian,224755,poslij,Croatian,later,1,poslije,109,7,109,NA,5,26,19
čitam,19,19,4.7368421052631575,NA,11,NA,5,Croatian,224755,čita,Croatian,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.3431323179744235,8,86,8
tvoje,70,70,6.571428571428571,3,11,2,5,Croatian,224755,tvoj,Croatian,your,7,"tvoja, tvoj, tvoje, tvoju, tvojoj, tvoji, tvojom",456,5.142857142857143,456,7.370887617537102,16,70,30
koka,31,31,5.935483870967742,1,12,6,4,Croatian,224755,kok,Croatian,hen,5,"koka, koko, koki, koke, koku",53,4,53,6.433763440860215,2,15,9
oka,5,5,8.4,NA,3,NA,3,Croatian,224755,ok,Croatian,eye,5,"oka, oko, okom, ok, oku",95,3,95,5.9,12,28,10
iz,209,209,NA,7,1,29,2,Croatian,224755,iz,Croatian,back (location),2,"iza, iz",306,2.5,306,8.185567010309278,11,6,46
ovim,29,29,8.89655172413793,NA,4,NA,4,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
crvenom,6,6,7.333333333333333,NA,1,1,7,Croatian,224755,crven,Croatian,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,6.01100623900176,14,73,11
crvena,34,34,NA,3,14,NA,6,Croatian,224755,crven,Croatian,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,6.01100623900176,14,73,11
krasno,140,140,3.6857142857142855,59,31,25,6,Croatian,224755,krasn,Croatian,beautiful,6,"krasno, krasna, krasni, krasnu, krasnoj, krasne",164,6.166666666666667,164,5.668452380952381,60,38,30
zvono,2,2,4,1,NA,NA,5,Croatian,224755,zvon,Croatian,bell,5,"zvoni, zvono, zvone, zvona, zvon",32,4.8,32,6.792857142857143,3,14,2
plavom,3,3,7.333333333333333,NA,3,NA,6,Croatian,224755,plav,Croatian,blue,8,"plavom, plavo, plavu, plava, plave, plavi, plavim, plavog",111,5.375,111,6.221267454350161,14,37,10
plavo,19,19,7.2631578947368425,2,4,2,5,Croatian,224755,plav,Croatian,blue,8,"plavom, plavo, plavu, plava, plave, plavi, plavim, plavog",111,5.375,111,6.221267454350161,14,37,10
toplo,10,10,NA,1,6,1,5,Croatian,224755,topl,Croatian,warm,7,"toplo, toplom, toploj, topli, tople, toplu, topla",16,5.285714285714286,16,7.5,1,7,1
pliva,30,30,4.4,1,12,8,5,Croatian,224755,pliv,Croatian,swim,8,"pliva, plivat, plivati, plivala, plivao, plivaju, plivali, plivate",71,6.5,71,5.807283834586466,4,33,9
plivat,4,4,4.5,NA,2,NA,6,Croatian,224755,pliva,Croatian,swim,8,"pliva, plivat, plivati, plivala, plivao, plivaju, plivali, plivate",71,6.5,71,5.807283834586466,4,33,9
plivati,19,19,6.7368421052631575,NA,15,NA,7,Croatian,224755,pliva,Croatian,swim,8,"pliva, plivat, plivati, plivala, plivao, plivaju, plivali, plivate",71,6.5,71,5.807283834586466,4,33,9
kuma,25,25,6.4,2,4,2,4,Croatian,224755,kum,Croatian,godfather,4,"kuma, kum, kume, kumu",43,3.75,43,10.2875,2,4,6
bebi,14,14,5.357142857142857,NA,5,NA,4,Croatian,224755,beb,Croatian,baby,7,"beba, bebom, bebu, bebe, bebi, bebama, bebo",302,4.428571428571429,302,5.271428571428571,19,105,51
hoću,57,57,4.508771929824562,9,4,5,4,Croatian,224755,hoć,Croatian,wanna,3,"hoće, hoću, hoćem",258,4.333333333333333,258,3.954385964912281,26,27,34
kupila,76,76,NA,1,41,2,6,Croatian,224755,kupi,Croatian,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.681012872628727,6,146,22
kruha,14,14,5.5,NA,3,3,5,Croatian,224755,kruh,Croatian,bread,3,"kruha, kruh, kruhu",34,4.666666666666667,34,4.25,1,12,5
igračku,9,9,5.888888888888889,NA,3,NA,7,Croatian,224755,igračk,Croatian,toy (object),5,"igračku, igračke, igračkama, igračka, igračaka",84,7.6,84,6.0476190476190474,2,34,4
malu,75,75,7.746666666666667,1,18,8,4,Croatian,224755,mal,Croatian,little (amount),8,"mali, male, malo, mala, malu, maloj, malom, malima",1999,4.5,1999,6.76132730015083,47,540,206
plakala,16,16,8.3125,NA,11,NA,7,Croatian,224755,plaka,Croatian,cry,6,"plakati, plakao, plakala, plaka, plakat, plakal",99,6.166666666666667,99,6.98400054466231,0,56,5
pisati,25,25,4.52,3,11,3,6,Croatian,224755,pisa,Croatian,write,4,"pisala, pisati, pisat, pisao",53,5.5,53,4.739375,3,25,7
stolu,31,31,8.96774193548387,NA,15,NA,5,Croatian,224755,stol,Croatian,table,4,"stol, stolu, stola, stolom",95,5,95,7.315777924072854,1,54,3
noge,32,32,5.3125,NA,17,2,4,Croatian,224755,nog,Croatian,leg,6,"noge, noga, nogom, nogu, nogama, nogi",129,4.5,129,5.0964340975116835,0,74,7
zatvorila,5,5,10.2,NA,3,NA,9,Croatian,224755,zatvori,Croatian,close,9,"zatvoriti, zatvorili, zatvorila, zatvori, zatvorio, zatvorim, zatvorit, zatvorimo, zatvoru",67,8.222222222222221,67,7.386742424242424,3,23,8
olovku,33,33,6.242424242424242,3,14,6,6,Croatian,224755,olovk,Croatian,pen/pencil,4,"olovka, olovku, olovkom, olovke",71,6.25,71,6.6998556998557,6,33,7
dobiti,26,26,10.26923076923077,NA,9,NA,6,Croatian,224755,dobi,Croatian,get,7,"dobiti, dobila, dobili, dobit, dobio, doba, dobilo",178,5.428571428571429,178,8.430394946523979,0,41,20
sutra,35,35,9,NA,9,5,5,Croatian,224755,sutr,Croatian,tomorrow,1,sutra,35,5,35,9,0,9,5
miša,21,21,NA,3,10,5,4,Croatian,224755,miš,Croatian,mouse,6,"miša, mišo, miše, miš, miši, mišu",116,3.8333333333333335,116,6.2392557022809125,15,49,17
kupio,72,72,NA,1,37,1,5,Croatian,224755,kupi,Croatian,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.681012872628727,6,146,22
kupit,55,55,NA,1,9,4,5,Croatian,224755,kupi,Croatian,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.681012872628727,6,146,22
bombone,14,14,6.285714285714286,NA,9,1,7,Croatian,224755,bombon,Croatian,candy,5,"bombone, bombonija, bombona, bomboni, bombon",34,7.2,34,4.410714285714286,2,24,2
dan,73,73,7.287671232876712,1,40,1,3,Croatian,224755,dan,Croatian,day,6,"dan, dane, dana, danu, danije, dani",133,4.166666666666667,133,5.857534246575343,3,57,1
hoćem,5,5,3.4,1,NA,1,5,Croatian,224755,hoć,Croatian,wanna,3,"hoće, hoću, hoćem",258,4.333333333333333,258,3.954385964912281,26,27,34
njezine,1,1,15,NA,NA,NA,7,Croatian,224755,njezin,Croatian,her,8,"njezina, njezine, njezinu, njezin, njezinoj, njezino, njezinog, njezinim",33,7.25,33,10.779166666666667,0,2,1
umoran,19,19,4.473684210526316,NA,10,2,6,Croatian,224755,umoran,Croatian,tired,1,umoran,19,6,19,4.473684210526316,0,10,2
doma,112,112,6.366071428571429,4,56,9,4,Croatian,224755,dom,Croatian,home,2,"doma, dom",113,3.5,113,5.183035714285714,4,57,9
spavanje,7,7,7.857142857142857,NA,4,NA,8,Croatian,224755,spavanj,Croatian,nap,2,"spavanje, spavanja",10,8,10,7.857142857142857,1,5,0
spava,69,69,NA,8,17,10,5,Croatian,224755,spav,Croatian,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
spava,69,69,NA,8,17,10,5,Croatian,224755,spav,Croatian,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
uho,20,20,4.3,3,12,2,3,Croatian,224755,uh,Croatian,ear,4,"uho, uh, uha, uhu",75,2.75,75,4.644767441860465,27,19,18
dobila,31,31,7.612903225806452,NA,10,5,6,Croatian,224755,dobi,Croatian,get,7,"dobiti, dobila, dobili, dobit, dobio, doba, dobilo",178,5.428571428571429,178,8.430394946523979,0,41,20
teti,210,210,NA,2,45,6,4,Croatian,224755,tet,Croatian,aunt,6,"tetu, teta, teti, tete, tetom, tetama",1166,4.5,1166,6.978435542951672,33,210,119
spavala,5,5,6.2,NA,1,1,7,Croatian,224755,spava,Croatian,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
spavala,5,5,6.2,NA,1,1,7,Croatian,224755,spava,Croatian,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
svjetlo,11,11,7.636363636363637,NA,6,NA,7,Croatian,224755,svjetl,Croatian,light (object),2,"svjetlo, svjetla",13,7,13,8.568181818181818,0,7,0
mene,112,112,6.482142857142857,1,53,1,4,Croatian,224755,men,Croatian,me,2,"meni, mene",370,4,370,6.482142857142857,11,92,19
tatom,18,18,8.222222222222221,NA,2,NA,5,Croatian,224755,tat,Croatian,daddy,5,"tata, tati, tatu, tatom, tate",487,4.2,487,8.5,20,124,80
papuču,1,1,4,NA,1,NA,6,Croatian,224755,papuč,Croatian,slipper,2,"papuču, papuče",8,6,8,5.214285714285714,0,3,0
crvenu,19,19,6.157894736842105,NA,6,2,6,Croatian,224755,crven,Croatian,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,6.01100623900176,14,73,11
neba,3,3,3.6666666666666665,NA,1,NA,4,Croatian,224755,neb,Croatian,sky,4,"neba, nebo, nebu, nebom",10,4.25,10,5.666666666666667,1,5,0
plavu,14,14,7.5,NA,6,NA,5,Croatian,224755,plav,Croatian,blue,8,"plavom, plavo, plavu, plava, plave, plavi, plavim, plavog",111,5.375,111,6.221267454350161,14,37,10
plava,35,35,NA,8,11,3,5,Croatian,224755,plav,Croatian,blue,8,"plavom, plavo, plavu, plava, plave, plavi, plavim, plavog",111,5.375,111,6.221267454350161,14,37,10
ovi,27,27,6.148148148148148,1,4,3,3,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
park,18,18,6.611111111111111,NA,13,NA,4,Croatian,224755,park,Croatian,park,3,"parku, park, parka",77,4.666666666666667,77,8.005555555555556,2,48,0
vodi,30,30,7.4,NA,12,NA,4,Croatian,224755,vod,Croatian,water (beverage),6,"vodi, vodu, vode, voda, vodo, vodom",160,4.166666666666667,160,6.885052387226301,7,75,7
vodi,30,30,7.4,NA,12,NA,4,Croatian,224755,vod,Croatian,water (not beverage),6,"vodi, vodu, vode, voda, vodo, vodom",160,4.166666666666667,160,6.885052387226301,7,75,7
sladoled,30,30,3.7333333333333334,4,18,1,8,Croatian,224755,sladoled,Croatian,ice cream,4,"sladoled, sladoleda, sladoledu, sladoledom",40,9,40,3.5226190476190475,5,24,3
gotova,37,37,5.378378378378378,NA,10,6,6,Croatian,224755,gotov,Croatian,finished,4,"gotovo, gotova, gotov, gotovi",173,5.75,173,7.2213642213642215,17,81,20
djevojčica,29,29,7.862068965517241,NA,13,3,10,Croatian,224755,djevojčic,Croatian,girl,5,"djevojčica, djevojčicu, djevojčicom, djevojčici, djevojčice",39,10.2,39,7.672413793103448,1,14,6
spavamo,7,7,5.857142857142857,NA,2,1,7,Croatian,224755,spava,Croatian,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
spavamo,7,7,5.857142857142857,NA,2,1,7,Croatian,224755,spava,Croatian,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
